date,hurricanes_win,hornets_win,panthers_win,total_wins,winning_teams,winning_leagues
2013-10-10,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2013-10-11,0.0,0.0,0.0,0.0,[],[]
2013-10-13,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2013-10-15,0.0,0.0,0.0,0.0,[],[]
2013-10-17,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2013-10-19,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2013-10-20,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2013-10-24,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2013-10-25,0.0,0.0,0.0,0.0,[],[]
2013-10-28,0.0,0.0,0.0,0.0,[],[]
2013-10-30,0.0,0.0,0.0,0.0,[],[]
2013-11-01,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2013-11-02,0.0,0.0,0.0,0.0,[],[]
2013-11-03,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2013-11-05,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2013-11-06,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2013-11-07,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2013-11-08,0.0,0.0,0.0,0.0,[],[]
2013-11-09,0.0,0.0,0.0,0.0,[],[]
2013-11-10,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2013-11-11,0.0,0.0,0.0,0.0,[],[]
2013-11-12,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2013-11-13,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2013-11-15,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2013-11-16,0.0,0.0,0.0,0.0,[],[]
2013-11-18,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2013-11-20,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2013-11-21,0.0,0.0,0.0,0.0,[],[]
2013-11-22,0.0,0.0,0.0,0.0,[],[]
2013-11-23,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2013-11-24,1.0,0.0,1.0,2.0,"['Hurricanes', 'Panthers']","['NHL', 'NFL']"
2013-11-25,0.0,0.0,0.0,0.0,[],[]
2013-11-27,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2013-11-29,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2013-12-01,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2013-12-03,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2013-12-05,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2013-12-06,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2013-12-08,0.0,0.0,0.0,0.0,[],[]
2013-12-09,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2013-12-10,0.0,0.0,0.0,0.0,[],[]
2013-12-11,0.0,0.0,0.0,0.0,[],[]
2013-12-12,0.0,0.0,0.0,0.0,[],[]
2013-12-13,0.0,0.0,0.0,0.0,[],[]
2013-12-14,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2013-12-15,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2013-12-17,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2013-12-18,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2013-12-20,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2013-12-21,0.0,0.0,0.0,0.0,[],[]
2013-12-22,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2013-12-23,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2013-12-27,0.0,0.0,0.0,0.0,[],[]
2013-12-28,0.0,0.0,0.0,0.0,[],[]
2013-12-29,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2013-12-30,0.0,0.0,0.0,0.0,[],[]
2013-12-31,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2014-01-01,0.0,0.0,0.0,0.0,[],[]
2014-01-02,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2014-01-04,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2014-01-05,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2014-01-07,0.0,0.0,0.0,0.0,[],[]
2014-01-09,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2014-01-10,0.0,0.0,0.0,0.0,[],[]
2014-01-11,0.0,0.0,0.0,0.0,[],[]
2014-01-12,0.0,0.0,0.0,0.0,[],[]
2014-01-13,0.0,0.0,0.0,0.0,[],[]
2014-01-14,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-01-15,0.0,0.0,0.0,0.0,[],[]
2014-01-17,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-01-18,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2014-01-19,0.0,0.0,0.0,0.0,[],[]
2014-01-20,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-01-22,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2014-01-23,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2014-01-24,0.0,0.0,0.0,0.0,[],[]
2014-01-25,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2014-01-27,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2014-01-28,0.0,0.0,0.0,0.0,[],[]
2014-01-29,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-01-31,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2014-02-01,0.0,0.0,0.0,0.0,[],[]
2014-02-04,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-02-07,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2014-02-08,0.0,0.0,0.0,0.0,[],[]
2014-02-11,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-02-12,0.0,0.0,0.0,0.0,[],[]
2014-02-18,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-02-19,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-02-21,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-02-22,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-02-25,0.0,0.0,0.0,0.0,[],[]
2014-02-27,0.0,0.0,0.0,0.0,[],[]
2014-02-28,0.0,0.0,0.0,0.0,[],[]
2014-03-01,0.0,0.0,0.0,0.0,[],[]
2014-03-02,0.0,0.0,0.0,0.0,[],[]
2014-03-03,0.0,0.0,0.0,0.0,[],[]
2014-03-04,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2014-03-05,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-03-07,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-03-08,0.0,0.0,0.0,0.0,[],[]
2014-03-10,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-03-11,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2014-03-12,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-03-13,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2014-03-14,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-03-15,0.0,0.0,0.0,0.0,[],[]
2014-03-16,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-03-17,0.0,0.0,0.0,0.0,[],[]
2014-03-18,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2014-03-19,0.0,0.0,0.0,0.0,[],[]
2014-03-21,0.0,0.0,0.0,0.0,[],[]
2014-03-22,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2014-03-24,0.0,0.0,0.0,0.0,[],[]
2014-03-25,0.0,0.0,0.0,0.0,[],[]
2014-03-26,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-03-27,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2014-03-28,0.0,0.0,0.0,0.0,[],[]
2014-03-29,0.0,0.0,0.0,0.0,[],[]
2014-03-31,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-04-01,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2014-04-02,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-04-03,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2014-04-04,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-04-05,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-04-08,0.0,0.0,0.0,0.0,[],[]
2014-04-09,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-04-10,0.0,0.0,0.0,0.0,[],[]
2014-04-11,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2014-04-12,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-04-13,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2014-04-14,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-04-16,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-04-20,0.0,0.0,0.0,0.0,[],[]
2014-04-23,0.0,0.0,0.0,0.0,[],[]
2014-04-26,0.0,0.0,0.0,0.0,[],[]
2014-04-28,0.0,0.0,0.0,0.0,[],[]
2014-09-07,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2014-09-14,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2014-09-21,0.0,0.0,0.0,0.0,[],[]
2014-09-23,0.0,0.0,0.0,0.0,[],[]
2014-09-24,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2014-09-28,0.0,0.0,0.0,0.0,[],[]
2014-09-30,0.0,0.0,0.0,0.0,[],[]
2014-10-01,0.0,0.0,0.0,0.0,[],[]
2014-10-03,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2014-10-05,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2014-10-10,0.0,0.0,0.0,0.0,[],[]
2014-10-11,0.0,0.0,0.0,0.0,[],[]
2014-10-12,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2014-10-14,0.0,0.0,0.0,0.0,[],[]
2014-10-16,0.0,0.0,0.0,0.0,[],[]
2014-10-19,0.0,0.0,0.0,0.0,[],[]
2014-10-21,0.0,0.0,0.0,0.0,[],[]
2014-10-23,0.0,0.0,0.0,0.0,[],[]
2014-10-24,0.0,0.0,0.0,0.0,[],[]
2014-10-26,0.0,0.0,0.0,0.0,[],[]
2014-10-28,0.0,0.0,0.0,0.0,[],[]
2014-10-29,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-10-30,0.0,0.0,0.0,0.0,[],[]
2014-11-01,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2014-11-02,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2014-11-04,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2014-11-05,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-11-07,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2014-11-08,0.0,0.0,0.0,0.0,[],[]
2014-11-09,0.0,0.0,0.0,0.0,[],[]
2014-11-10,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2014-11-11,0.0,0.0,0.0,0.0,[],[]
2014-11-13,0.0,0.0,0.0,0.0,[],[]
2014-11-14,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-11-15,0.0,0.0,0.0,0.0,[],[]
2014-11-16,0.0,0.0,0.0,0.0,[],[]
2014-11-17,0.0,0.0,0.0,0.0,[],[]
2014-11-18,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2014-11-19,0.0,0.0,0.0,0.0,[],[]
2014-11-20,0.0,0.0,0.0,0.0,[],[]
2014-11-21,0.0,0.0,0.0,0.0,[],[]
2014-11-22,0.0,0.0,0.0,0.0,[],[]
2014-11-23,0.0,0.0,0.0,0.0,[],[]
2014-11-24,0.0,0.0,0.0,0.0,[],[]
2014-11-26,0.0,0.0,0.0,0.0,[],[]
2014-11-28,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2014-11-29,0.0,0.0,0.0,0.0,[],[]
2014-11-30,0.0,0.0,0.0,0.0,[],[]
2014-12-02,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2014-12-03,0.0,0.0,0.0,0.0,[],[]
2014-12-04,0.0,0.0,0.0,0.0,[],[]
2014-12-05,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-12-07,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2014-12-08,0.0,0.0,0.0,0.0,[],[]
2014-12-10,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-12-11,0.0,0.0,0.0,0.0,[],[]
2014-12-12,0.0,0.0,0.0,0.0,[],[]
2014-12-13,0.0,0.0,0.0,0.0,[],[]
2014-12-14,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2014-12-15,0.0,0.0,0.0,0.0,[],[]
2014-12-16,0.0,0.0,0.0,0.0,[],[]
2014-12-17,0.0,0.0,0.0,0.0,[],[]
2014-12-18,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2014-12-19,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-12-20,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-12-21,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2014-12-22,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2014-12-23,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2014-12-26,0.0,0.0,0.0,0.0,[],[]
2014-12-27,0.0,0.0,0.0,0.0,[],[]
2014-12-28,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2014-12-29,0.0,0.0,0.0,0.0,[],[]
2014-12-31,0.0,0.0,0.0,0.0,[],[]
2015-01-02,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2015-01-03,0.0,1.0,1.0,2.0,"['Hornets', 'Panthers']","['NBA', 'NFL']"
2015-01-04,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2015-01-05,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2015-01-06,0.0,0.0,0.0,0.0,[],[]
2015-01-07,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2015-01-08,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2015-01-10,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2015-01-13,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2015-01-14,0.0,0.0,0.0,0.0,[],[]
2015-01-16,0.0,0.0,0.0,0.0,[],[]
2015-01-17,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2015-01-19,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2015-01-21,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2015-01-23,0.0,0.0,0.0,0.0,[],[]
2015-01-24,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2015-01-27,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2015-01-28,0.0,0.0,0.0,0.0,[],[]
2015-01-30,0.0,0.0,0.0,0.0,[],[]
2015-01-31,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2015-02-02,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2015-02-03,0.0,0.0,0.0,0.0,[],[]
2015-02-05,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2015-02-07,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2015-02-08,0.0,0.0,0.0,0.0,[],[]
2015-02-10,0.0,0.0,0.0,0.0,[],[]
2015-02-12,0.0,0.0,0.0,0.0,[],[]
2015-02-14,0.0,0.0,0.0,0.0,[],[]
2015-02-16,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2015-02-17,0.0,0.0,0.0,0.0,[],[]
2015-02-20,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2015-02-21,0.0,0.0,0.0,0.0,[],[]
2015-02-22,0.0,0.0,0.0,0.0,[],[]
2015-02-24,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2015-02-25,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2015-02-27,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2015-02-28,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2015-03-01,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2015-03-02,0.0,0.0,0.0,0.0,[],[]
2015-03-03,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2015-03-04,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2015-03-06,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2015-03-08,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2015-03-09,0.0,0.0,0.0,0.0,[],[]
2015-03-10,0.0,0.0,0.0,0.0,[],[]
2015-03-11,0.0,0.0,0.0,0.0,[],[]
2015-03-12,0.0,0.0,0.0,0.0,[],[]
2015-03-13,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2015-03-14,0.0,0.0,0.0,0.0,[],[]
2015-03-15,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2015-03-16,0.0,0.0,0.0,0.0,[],[]
2015-03-17,0.0,0.0,0.0,0.0,[],[]
2015-03-19,0.0,0.0,0.0,0.0,[],[]
2015-03-20,0.0,0.0,0.0,0.0,[],[]
2015-03-21,0.0,0.0,0.0,0.0,[],[]
2015-03-22,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2015-03-23,0.0,0.0,0.0,0.0,[],[]
2015-03-25,0.0,0.0,0.0,0.0,[],[]
2015-03-26,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2015-03-27,0.0,0.0,0.0,0.0,[],[]
2015-03-28,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2015-03-29,0.0,0.0,0.0,0.0,[],[]
2015-03-30,0.0,0.0,0.0,0.0,[],[]
2015-03-31,0.0,0.0,0.0,0.0,[],[]
2015-04-01,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2015-04-02,0.0,0.0,0.0,0.0,[],[]
2015-04-03,0.0,0.0,0.0,0.0,[],[]
2015-04-04,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2015-04-06,0.0,0.0,0.0,0.0,[],[]
2015-04-07,0.0,0.0,0.0,0.0,[],[]
2015-04-08,0.0,0.0,0.0,0.0,[],[]
2015-04-09,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2015-04-10,0.0,0.0,0.0,0.0,[],[]
2015-04-11,0.0,0.0,0.0,0.0,[],[]
2015-04-12,0.0,0.0,0.0,0.0,[],[]
2015-04-13,0.0,0.0,0.0,0.0,[],[]
2015-04-15,0.0,0.0,0.0,0.0,[],[]
2015-09-13,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2015-09-20,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2015-09-21,0.0,0.0,0.0,0.0,[],[]
2015-09-22,0.0,0.0,0.0,0.0,[],[]
2015-09-26,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2015-09-27,1.0,0.0,1.0,2.0,"['Hurricanes', 'Panthers']","['NHL', 'NFL']"
2015-09-30,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2015-10-02,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2015-10-04,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2015-10-08,0.0,0.0,0.0,0.0,[],[]
2015-10-10,0.0,0.0,0.0,0.0,[],[]
2015-10-13,0.0,0.0,0.0,0.0,[],[]
2015-10-16,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2015-10-17,0.0,0.0,0.0,0.0,[],[]
2015-10-18,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2015-10-21,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2015-10-23,0.0,0.0,0.0,0.0,[],[]
2015-10-24,0.0,0.0,0.0,0.0,[],[]
2015-10-25,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2015-10-27,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2015-10-28,0.0,0.0,0.0,0.0,[],[]
2015-10-29,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2015-10-30,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2015-11-01,0.0,0.0,0.0,0.0,[],[]
2015-11-02,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2015-11-03,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2015-11-05,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2015-11-06,0.0,0.0,0.0,0.0,[],[]
2015-11-07,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2015-11-08,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2015-11-10,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2015-11-11,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2015-11-12,0.0,0.0,0.0,0.0,[],[]
2015-11-13,0.0,0.0,0.0,0.0,[],[]
2015-11-14,0.0,0.0,0.0,0.0,[],[]
2015-11-15,0.0,1.0,1.0,2.0,"['Hornets', 'Panthers']","['NBA', 'NFL']"
2015-11-16,0.0,0.0,0.0,0.0,[],[]
2015-11-17,0.0,0.0,0.0,0.0,[],[]
2015-11-18,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2015-11-20,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2015-11-22,1.0,0.0,1.0,2.0,"['Hurricanes', 'Panthers']","['NHL', 'NFL']"
2015-11-23,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2015-11-25,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2015-11-26,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2015-11-27,0.0,0.0,0.0,0.0,[],[]
2015-11-29,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2015-11-30,0.0,0.0,0.0,0.0,[],[]
2015-12-02,0.0,0.0,0.0,0.0,[],[]
2015-12-03,0.0,0.0,0.0,0.0,[],[]
2015-12-05,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2015-12-06,1.0,0.0,1.0,2.0,"['Hurricanes', 'Panthers']","['NHL', 'NFL']"
2015-12-07,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2015-12-08,0.0,0.0,0.0,0.0,[],[]
2015-12-09,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2015-12-11,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2015-12-12,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2015-12-13,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2015-12-15,0.0,0.0,0.0,0.0,[],[]
2015-12-16,0.0,0.0,0.0,0.0,[],[]
2015-12-17,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2015-12-18,0.0,0.0,0.0,0.0,[],[]
2015-12-19,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2015-12-20,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2015-12-21,0.0,0.0,0.0,0.0,[],[]
2015-12-23,0.0,0.0,0.0,0.0,[],[]
2015-12-26,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2015-12-27,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2015-12-28,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2015-12-29,0.0,0.0,0.0,0.0,[],[]
2015-12-30,0.0,0.0,0.0,0.0,[],[]
2015-12-31,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2016-01-01,0.0,0.0,0.0,0.0,[],[]
2016-01-02,0.0,0.0,0.0,0.0,[],[]
2016-01-03,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2016-01-04,0.0,0.0,0.0,0.0,[],[]
2016-01-06,0.0,0.0,0.0,0.0,[],[]
2016-01-08,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2016-01-09,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2016-01-10,0.0,0.0,0.0,0.0,[],[]
2016-01-12,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2016-01-13,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2016-01-14,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2016-01-15,0.0,0.0,0.0,0.0,[],[]
2016-01-16,0.0,0.0,0.0,0.0,[],[]
2016-01-17,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2016-01-18,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2016-01-20,0.0,0.0,0.0,0.0,[],[]
2016-01-21,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2016-01-22,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2016-01-23,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2016-01-24,1.0,0.0,1.0,2.0,"['Hurricanes', 'Panthers']","['NHL', 'NFL']"
2016-01-25,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2016-01-26,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2016-01-27,0.0,0.0,0.0,0.0,[],[]
2016-01-29,0.0,0.0,0.0,0.0,[],[]
2016-01-31,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2016-02-03,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2016-02-05,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2016-02-06,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2016-02-07,0.0,0.0,0.0,0.0,[],[]
2016-02-08,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2016-02-10,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2016-02-12,0.0,0.0,0.0,0.0,[],[]
2016-02-13,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2016-02-16,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2016-02-18,0.0,0.0,0.0,0.0,[],[]
2016-02-19,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2016-02-21,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2016-02-23,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2016-02-24,0.0,0.0,0.0,0.0,[],[]
2016-02-25,0.0,0.0,0.0,0.0,[],[]
2016-02-26,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2016-02-28,0.0,0.0,0.0,0.0,[],[]
2016-03-01,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2016-03-02,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2016-03-04,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2016-03-05,0.0,0.0,0.0,0.0,[],[]
2016-03-07,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2016-03-08,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2016-03-09,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2016-03-10,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2016-03-11,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2016-03-12,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2016-03-14,0.0,0.0,0.0,0.0,[],[]
2016-03-15,0.0,0.0,0.0,0.0,[],[]
