date,mode,count,count_sa,count_ma90,count_sa_ma90
2024-02-18,Bus,604537,1211053.4243268613,1022414.7777777778,1093082.1065680375
2024-02-19,Bus,842548,918054.0800194844,1017840.0111111111,1091176.657849049
2024-02-20,Bus,1201850,1260059.2920606828,1018295.6,1093486.6068971353
2024-02-21,Bus,1222440,1127784.5826140915,1026637.5777777778,1095348.0176231791
2024-02-22,Bus,1212903,1122797.5545801362,1031145.1555555556,1096406.437214361
2024-02-23,Bus,1126271,1053262.9602839767,1035920.7666666667,1096238.8202331564
2024-02-24,Bus,788962,1130202.154436983,1038393.7333333333,1096959.4713115725
2024-02-25,Bus,608010,1040214.7935762107,1031216.1777777778,1096501.214914271
2024-02-26,Bus,1275320,1111586.108541216,1031171.6555555556,1097861.2696948939
2024-02-27,Bus,1332209,1103570.586047146,1031874.088888889,1095830.7747519396
2024-02-28,Bus,1290829,1083101.3737664423,1031323.6333333333,1094289.37372987
2024-02-29,Bus,1334777,1064497.8738947457,1032524.7444444444,1093692.8272619175
2024-03-01,Bus,1276428,1075781.9808584922,1037521.4444444445,1093237.1715007874
2024-03-02,Bus,689029,1023165.0874410747,1039026.0111111111,1092783.5575625643
2024-03-03,Bus,686787,1072065.010062794,1032073.5666666667,1092343.8539119668
2024-03-04,Bus,1319592,1118997.714023416,1031777.7444444444,1092521.9533454261
2024-03-05,Bus,1263377,1049732.4749447217,1030808.6666666666,1092412.671774524
2024-03-06,Bus,1273337,1021423.073379902,1030347.6,1091653.5169541289
2024-03-07,Bus,1334827,1069058.873750555,1031159.0555555555,1091251.8185755743
2024-03-08,Bus,1291469,1087245.6034589377,1036298.7777777778,1091189.6054133363
2024-03-09,Bus,747405,1060777.543873757,1038613.088888889,1090998.621376669
2024-03-10,Bus,630566,1039213.1499498596,1032131.3444444444,1090307.3669594366
2024-03-11,Bus,1270081,1080682.6879870696,1031695.5444444445,1090000.0114784657
2024-03-12,Bus,1370319,1103032.402489904,1032319.4555555555,1090447.630426217
2024-03-13,Bus,1377062,1129893.4283691559,1033210.0444444445,1090889.159253162
2024-03-14,Bus,1368263,1092761.7031194412,1034563.3555555556,1091037.150098701
2024-03-15,Bus,1275542,1072133.6621640783,1039686.5222222222,1090777.9460707968
2024-03-16,Bus,838318,1129475.8460575794,1042678.8888888889,1090984.869511947
2024-03-17,Bus,625861,1036989.9511989634,1037606.9666666667,1090472.0672502213
2024-03-18,Bus,1296423,1098548.3446484536,1037844.9777777778,1090868.9925372135
2024-03-19,Bus,1336910,1056640.6452822834,1038860.1222222223,1091035.9658484338
2024-03-20,Bus,1334002,1074125.5083081932,1040339.0444444445,1090965.728640891
2024-03-21,Bus,1317112,1061904.1735242885,1042634.1222222223,1090588.011868264
2024-03-22,Bus,1251225,1068542.3041033254,1048660.9777777777,1090309.2449339675
2024-03-23,Bus,587004,931571.7253106937,1049078.2666666666,1088187.3285878708
2024-03-24,Bus,653413,1113148.4960054609,1052095.3111111112,1088690.065296737
2024-03-25,Bus,1281676,1070028.8348897235,1056262.0444444444,1087665.2616418395
2024-03-26,Bus,1355991,1083540.6683977786,1060707.611111111,1087558.4133674165
2024-03-27,Bus,1342695,1089940.3240322329,1064857.211111111,1087652.674412986
2024-03-28,Bus,1223847,993420.9222173311,1067258.8777777778,1086617.7653328879
2024-03-29,Bus,1096254,946058.2029593877,1071433.211111111,1085417.3089010397
2024-03-30,Bus,801723,1064288.200859678,1074248.5333333334,1085004.7405609235
2024-03-31,Bus,606411,1085994.0455825091,1075920.1555555556,1086808.0392339486
2024-04-01,Bus,1168598,1001168.5620845808,1076781.2,1083079.5297520931
2024-04-02,Bus,1247638,993798.8466356117,1077168.7222222222,1081016.6013095905
2024-04-03,Bus,1162660,969268.6241131455,1076276.3777777778,1079201.8294779488
2024-04-04,Bus,1339531,1092853.732684661,1077992.8777777778,1078911.79182298
2024-04-05,Bus,1263607,1157117.4904547965,1084425.3333333333,1079651.586392633
2024-04-06,Bus,822825,1150447.190349612,1087984.3,1080845.0739408603
2024-04-07,Bus,651153,1047777.3526896,1081588.411111111,1078289.3226884457
2024-04-08,Bus,1258402,1083520.1602320268,1082951.8333333333,1080357.3179668144
2024-04-09,Bus,1366571,1158493.528677478,1084263.8111111112,1081053.7414867436
2024-04-10,Bus,1245909,1093246.972183899,1083730.1333333333,1080668.425095171
2024-04-11,Bus,1315916,1139764.9343893738,1084699.2444444445,1080584.413620289
2024-04-12,Bus,1240823,1148651.6871205545,1090089.8333333333,1080989.916710166
2024-04-13,Bus,824356,1093028.8999520028,1092707.0222222223,1081040.1186188608
2024-04-14,Bus,664358,1095358.6941632174,1091388.4222222222,1083012.9332951808
2024-04-15,Bus,1319005,1154276.8275172864,1094056.7,1083956.703523568
2024-04-16,Bus,1370151,1159243.6564446597,1096023.8111111112,1085252.0459205399
2024-04-17,Bus,1347870,1145136.9785630342,1097270.2222222222,1086227.0479433076
2024-04-18,Bus,1303010,1112942.0896655573,1099421.3555555556,1086759.7074677076
2024-04-19,Bus,1278086,1069968.0799741785,1106096.3666666667,1086863.3408289386
2024-04-20,Bus,830016,1100685.5510444664,1109224.3555555556,1085511.0942534942
2024-04-21,Bus,651681,1060198.6820287402,1103013.6555555556,1083683.3964532085
2024-04-22,Bus,1146285,998973.4643445611,1101703.5,1082215.8773653677
2024-04-23,Bus,1176798,961223.5144117649,1100914.611111111,1080834.504626855
2024-04-24,Bus,1180243,969026.6025560608,1100067.5222222223,1079199.1340867055
2024-04-25,Bus,1191480,948223.0856317217,1100048.6888888888,1077762.0256360073
2024-04-26,Bus,1143792,986709.2297896591,1103854.5777777778,1076384.0997341513
2024-04-27,Bus,801494,1021197.8571548031,1106806.1,1076659.0740650734
2024-04-28,Bus,649572,1098863.6879284189,1100560.2,1076443.2554481456
2024-04-29,Bus,1161990,1038415.6920419659,1099197.9,1075192.1069925327
2024-04-30,Bus,1193514,959819.7640294251,1097729.2555555555,1073460.6769413245
2024-05-01,Bus,1350660,1081564.6407750372,1097875.388888889,1073088.7568750964
2024-05-02,Bus,1349838,1052958.0492906026,1099100.0666666667,1072841.638921378
2024-05-03,Bus,1285012,1065972.509278207,1104399.0555555555,1071990.0891032135
2024-05-04,Bus,849249,1071219.5893012339,1106876.2777777778,1071422.790247935
2024-05-05,Bus,578132,1003616.7917053327,1098882.4333333333,1069677.8811107245
2024-05-06,Bus,1295794,1137294.4745179,1098314.9444444445,1069953.946176128
2024-05-07,Bus,1375535,1076110.6419415316,1098693.2666666666,1069504.733498405
2024-05-08,Bus,1350511,1071613.174180814,1098688.6666666667,1069442.2107290153
2024-05-09,Bus,1354139,1111040.2169648856,1099642.788888889,1069269.7621277922
2024-05-10,Bus,1212090,1012407.1288001194,1104267.211111111,1068185.844660757
2024-05-11,Bus,845713,1071591.1837627012,1106681.8,1068575.2500291613
2024-05-12,Bus,559614,960311.0520717448,1098961.9222222222,1066795.639611645
2024-05-13,Bus,1264180,1135853.4453987924,1104954.0,1070947.7753878594
2024-05-14,Bus,1343633,1086860.6459742226,1105637.4666666666,1071404.49428189
2024-05-15,Bus,1288427,1035921.2306799523,1105444.1,1071051.282349374
2024-05-16,Bus,1306481,1100244.6645375444,1106339.8333333333,1070840.6972575958
2024-05-17,Bus,1270674,1131111.6979031074,1112895.788888889,1071571.7772148845
2024-05-18,Bus,792454,1039281.2482692718,1114983.7555555555,1069663.1974809114
2024-05-19,Bus,657256,1102756.3268368281,1112924.9555555556,1071715.4446677708
2024-05-20,Bus,1291703,1141856.4793446083,1113923.322222222,1070402.0800820366
2024-05-21,Bus,1349876,1065733.075035071,1115339.2777777778,1069712.618886714
2024-05-22,Bus,1357841,1130587.243763322,1116949.7,1069799.1709887497
2024-05-23,Bus,1275297,1070652.919930688,1118605.5444444444,1069992.3927626018
2024-05-24,Bus,1243655,1075950.651635771,1123657.6888888888,1069389.5982870327
2024-05-25,Bus,805680,1069284.089599764,1125854.0222222223,1069712.5904650723
2024-05-26,Bus,652393,1267616.8159965037,1118932.611111111,1071446.2649923533
2024-05-27,Bus,594031,711157.088828211,1110730.6333333333,1067086.115023254
2024-05-28,Bus,1300611,1247135.4651261833,1110839.322222222,1068908.7160383621
2024-05-29,Bus,1309889,1092824.1316482853,1110562.788888889,1069223.4522356237
2024-05-30,Bus,1301028,1077630.1235580957,1110836.1222222222,1069243.9871545082
2024-05-31,Bus,1257526,1074510.4692579093,1117152.7555555555,1069814.4913969175
2024-06-01,Bus,848601,1078133.2160321537,1118950.6888888888,1069881.9159076882
2024-06-02,Bus,651637,1035440.012739623,1111528.9666666666,1068953.497004535
2024-06-03,Bus,1294956,1162055.5915168962,1111879.8444444444,1070201.5316331147
2024-06-04,Bus,1327963,1000897.9372897139,1112486.8,1069973.474565446
2024-06-05,Bus,1338427,1103273.1795211507,1112526.8,1070353.6335184525
2024-06-06,Bus,1207899,1062531.0484466248,1111598.2444444445,1070079.027351649
2024-06-07,Bus,1254339,1162621.568116642,1117230.8444444444,1071210.6276210144
2024-06-08,Bus,842779,1118454.103760058,1119588.7666666666,1072091.08266335
2024-06-09,Bus,680981,1064069.2464433552,1113043.211111111,1071906.4888684198
2024-06-10,Bus,1355986,1220140.3085762858,1112883.9555555556,1073207.6878249352
2024-06-11,Bus,1390440,1059072.3404576208,1113032.6,1072420.7868481402
2024-06-12,Bus,1355294,1064676.116161747,1112888.5,1072108.7247708326
2024-06-13,Bus,1310210,1108470.3396068453,1113273.7,1072512.4656313078
2024-06-14,Bus,1212740,1082755.2446233737,1117433.9444444445,1071993.3478375943
2024-06-15,Bus,851502,1121276.6908737433,1119941.0666666667,1072929.867167314
2024-06-16,Bus,653946,1063075.0595930314,1112802.4333333333,1072535.7195555873
2024-06-17,Bus,1172762,1063085.159875315,1110978.5666666667,1072607.3252732877
2024-06-18,Bus,1314338,1138777.92739414,1110760.0777777778,1073325.6854853537
2024-06-19,Bus,1068172,999921.2921629648,1107994.0777777778,1072636.9868035612
2024-06-20,Bus,1275626,1104878.7693233672,1108265.2,1073040.7253060061
2024-06-21,Bus,1191812,1074548.65996084,1114985.288888889,1074629.35791323
2024-06-22,Bus,793674,1082518.4093840076,1116543.7444444445,1074289.0236174362
2024-06-23,Bus,648887,1097578.8745757327,1109512.7555555555,1074595.1351695028
2024-06-24,Bus,1227231,1115638.8929733867,1108082.088888889,1074951.7821092317
2024-06-25,Bus,1269567,1083410.4410487034,1107269.5555555555,1074879.2278538593
2024-06-26,Bus,1267408,1051838.723317871,1107753.5666666667,1075528.3145327542
2024-06-27,Bus,1214263,1134690.9973605198,1109064.7777777778,1077624.2344705446
2024-06-28,Bus,1141168,1089655.2146444414,1112836.388888889,1077906.090179264
2024-06-29,Bus,780229,1074340.2253608021,1114767.7,1077776.6032879117
2024-06-30,Bus,583751,1061794.8775425334,1108269.4,1078450.2290152223
2024-07-01,Bus,1156904,1074888.874411134,1107261.2444444445,1079351.2293238393
2024-07-02,Bus,1216755,1110326.3038231286,1107862.3,1080918.5368761723
2024-07-03,Bus,1198766,1281086.9876940248,1106298.2444444445,1083010.0174873876
2024-07-04,Bus,643119,928927.9186516849,1099403.9333333333,1080474.5778006862
2024-07-05,Bus,1001854,1009606.8487250182,1101393.1444444444,1078909.6851159686
2024-07-06,Bus,758425,1052632.8233501813,1102585.0555555555,1078963.634789975
2024-07-07,Bus,642652,1086094.3251081998,1095743.388888889,1078992.2366219326
2024-07-08,Bus,1176713,1080400.1663396966,1093633.8555555556,1078124.5325959574
2024-07-09,Bus,1236657,1049932.8276658994,1093531.0555555555,1077643.2643235351
2024-07-10,Bus,1252733,1046571.7009218602,1092829.0222222223,1076607.7839516737
2024-07-11,Bus,1233678,1101583.0640453198,1092749.6333333333,1076084.7992508379
2024-07-12,Bus,1120310,1048902.1637156333,1096038.0111111111,1075594.5021815447
2024-07-13,Bus,743154,1051587.5158847398,1096913.5222222223,1075108.1557562284
2024-07-14,Bus,633752,1071079.2990496447,1089299.6,1074183.7387732544
2024-07-15,Bus,1160722,1085532.0425751247,1086972.611111111,1073364.7208413708
2024-07-16,Bus,1209152,1039403.7843380544,1085431.3,1072189.9075722045
2024-07-17,Bus,1210515,1038329.8289132646,1084403.5777777778,1071360.8824527345
2024-07-18,Bus,1218605,1101214.936764041,1083742.677777778,1071708.0697503996
2024-07-19,Bus,1207102,1120730.5836645877,1087932.5222222223,1071930.7923350676
2024-07-20,Bus,803868,1093868.3450436215,1089623.4888888889,1072304.8997018996
2024-07-21,Bus,659004,1075048.0439082498,1084209.2555555555,1073150.1728081629
2024-07-22,Bus,1168226,1050722.7742560015,1084114.0111111111,1074144.6090286544
2024-07-23,Bus,1211237,1053486.0107150394,1084458.388888889,1075083.0468970875
2024-07-24,Bus,1220410,1052773.930989244,1084779.8333333333,1076244.7229566157
2024-07-25,Bus,1220056,1098611.735581184,1085627.211111111,1077488.084132077
2024-07-26,Bus,1154709,1091958.6473431662,1089551.822222222,1078274.3151341698
2024-07-27,Bus,809660,1097635.1669411322,1091330.5777777778,1078260.6649009776
2024-07-28,Bus,645704,1077708.4320104807,1085594.0666666667,1078697.250900628
2024-07-29,Bus,1147023,1063574.924749359,1085077.5,1079850.0860197383
2024-07-30,Bus,1228387,1088185.902508176,1083718.911111111,1079923.655594551
2024-07-31,Bus,1213507,1082942.179490561,1082204.1222222222,1080256.8125967728
2024-08-01,Bus,1208275,1076057.4828692046,1081351.4888888889,1080368.867858895
2024-08-02,Bus,1111340,1044210.4959172499,1084263.611111111,1080068.766821295
2024-08-03,Bus,741482,1029553.0345259889,1086078.611111111,1080356.9472970802
2024-08-04,Bus,588249,1023332.4544483835,1078217.0,1079090.7026296412
2024-08-05,Bus,1154644,1070412.9869022134,1075762.6555555556,1079027.3953514264
2024-08-06,Bus,1130325,1030576.8953374472,1073316.1444444444,1078571.4366976111
2024-08-07,Bus,1117450,997086.7431317093,1070686.2666666666,1077305.2869883538
2024-08-08,Bus,1108956,1000500.5450170536,1069540.3333333333,1077172.9916129862
2024-08-09,Bus,1039488,1024005.2096744467,1071693.388888889,1076644.2585675612
2024-08-10,Bus,777613,1053105.0158917934,1074115.6,1077675.3026100062
2024-08-11,Bus,614435,1054009.5518512449,1066896.211111111,1076765.9260150336
2024-08-12,Bus,1106072,1083213.948582762,1064256.6444444444,1076725.4071551284
2024-08-13,Bus,1158412,1040981.8042241599,1062812.0333333334,1076781.6357500642
2024-08-14,Bus,1182980,1076777.5541483704,1061439.8,1076520.8900790731
2024-08-15,Bus,1182864,1076544.6141684854,1060464.1333333333,1075914.5891486886
2024-08-16,Bus,1123673,1075501.3065884693,1064144.3444444444,1076317.034241124
2024-08-17,Bus,767022,1079742.3008159064,1065363.9666666666,1076061.3228408915
2024-08-18,Bus,578595,1040190.3671091595,1057440.5444444444,1074931.6993716087
2024-08-19,Bus,1090594,1106945.1167168182,1054559.6333333333,1075389.6109458504
2024-08-20,Bus,1164259,1075868.4479167098,1052408.7222222222,1074781.6243253325
2024-08-21,Bus,1159036,1088332.8703770025,1051116.9333333333,1074978.0682191807
2024-08-22,Bus,1140225,1061623.83872558,1049967.711111111,1074818.8814090674
2024-08-23,Bus,1095768,1071234.0247275743,1053190.911111111,1074840.5473549317
2024-08-24,Bus,776019,1114803.6809402308,1054564.5333333334,1073142.6236320843
2024-08-25,Bus,629302,1076642.481164598,1054956.4333333333,1077203.5724358219
2024-08-26,Bus,1104199,1096993.1588065352,1052774.0777777778,1075535.324587826
2024-08-27,Bus,1177841,1016674.7514108636,1051306.8777777778,1074689.2203629657
2024-08-28,Bus,1203770,1090255.6259338814,1050226.2333333334,1074829.5037226966
2024-08-29,Bus,1203629,1103168.8940883558,1049627.3777777778,1075147.9306652572
2024-08-30,Bus,1132406,1061805.2425370817,1052780.7666666666,1074966.508737534
2024-08-31,Bus,771634,1109075.5976010382,1054114.0666666667,1075784.681902661
2024-09-01,Bus,658803,1314738.8870430132,1047045.7,1077481.1629640623
2024-09-02,Bus,629636,783211.6186857959,1039286.5111111111,1075062.4260906854
2024-09-03,Bus,1323572,1269915.6222058109,1039121.4555555555,1076914.0087871817
2024-09-04,Bus,1372412,1145920.9028891623,1040949.3777777777,1077840.562725432
2024-09-05,Bus,1434726,1168876.9588383846,1042953.6777777778,1077910.0670667847
2024-09-06,Bus,1397369,1209086.4578471559,1049115.788888889,1078917.093223308
2024-09-07,Bus,841695,1127426.00562988,1050901.5,1079621.0572142694
2024-09-08,Bus,724969,1102734.9172372604,1043890.2,1078316.552866058
2024-09-09,Bus,1458059,1268933.5116589624,1044641.5222222222,1080648.343657184
2024-09-10,Bus,1510358,1110156.1601723023,1046364.4555555555,1081153.6774795237
2024-09-11,Bus,1489570,1137967.1793163912,1048357.3444444444,1081481.4201429628
2024-09-12,Bus,1515496,1191124.6548457288,1051721.3,1082685.5247009892
2024-09-13,Bus,1442741,1172829.9058442733,1058290.6222222222,1083258.3382006618
2024-09-14,Bus,913017,1146909.8524532232,1061169.1888888888,1084189.835899108
2024-09-15,Bus,705080,1088417.6525418924,1055972.7222222222,1084471.308039848
2024-09-16,Bus,1473843,1241274.792307681,1057745.0,1085610.1620944429
2024-09-17,Bus,1536675,1158139.6980355713,1062950.588888889,1087368.1443819162
2024-09-18,Bus,1539412,1181955.0852379336,1065881.5444444444,1088224.547892078
2024-09-19,Bus,1547727,1222513.9851019478,1069836.1555555556,1089868.6070603128
2024-09-20,Bus,1471585,1209766.550720106,1077368.5,1091282.4752973802
2024-09-21,Bus,950423,1184077.1803199465,1080718.9,1092243.567583427
2024-09-22,Bus,737715,1221962.668019736,1075279.8333333333,1093424.94286172
2024-09-23,Bus,1457916,1341768.1898366094,1077372.6,1096295.584514919
2024-09-24,Bus,1500066,1293172.8427413763,1079957.6888888888,1098977.0747307357
2024-09-25,Bus,1487149,1208824.2650038372,1082989.7555555555,1099800.7777045504
2024-09-26,Bus,1467648,1188579.6149802727,1086617.3111111112,1100899.937708282
2024-09-27,Bus,1438524,1209505.22501212,1093931.7,1102401.7710377409
2024-09-28,Bus,863284,1238423.1110632825,1097037.6222222222,1104364.3069657492
2024-09-29,Bus,664367,1112856.4929181375,1091564.9888888889,1104786.1693936049
2024-09-30,Bus,1486507,1226916.5457616227,1094562.2333333334,1106081.616526255
2024-10-01,Bus,1546620,1162291.9595545966,1098427.2777777778,1104761.67176915
2024-10-02,Bus,1504660,1249406.9484187148,1107999.9555555556,1108322.5498776725
2024-10-03,Bus,1333760,1108000.184890173,1111687.8,1109415.8091683965
2024-10-04,Bus,1313232,1195164.210329685,1117852.322222222,1110999.4912459466
2024-10-05,Bus,953356,1218245.8284181692,1121304.588888889,1112467.841282724
2024-10-06,Bus,737760,1209999.5277477077,1116427.3333333333,1113907.8341872573
2024-10-07,Bus,1478576,1268923.084775633,1119115.322222222,1116341.0592662545
2024-10-08,Bus,1554839,1326991.5099918833,1122472.0555555555,1119456.834922588
2024-10-09,Bus,1555422,1223213.1925268131,1126046.9888888889,1120808.2807946047
2024-10-10,Bus,1534201,1266861.7322572852,1130645.7777777778,1123230.0537784009
