date,SP500,UMCSENT,SP500_yoy_change,UMCSENT_yoy_change,SP500_yoy_change_ma12,UMCSENT_yoy_change_ma12
1952-11-01,25.65999984741211,86.2,,,,
1953-02-01,25.899999618530273,90.7,,,,
1953-08-01,23.31999969482422,80.8,,,,
1953-11-01,24.760000228881836,80.7,,,,
1954-02-01,26.149999618530273,82.0,,,,
1954-05-01,29.190000534057617,82.9,,,,
1954-11-01,34.2400016784668,87.0,,,,
1955-02-01,36.7599983215332,95.9,,,,
1955-05-01,37.90999984741211,99.1,,,,
1955-11-01,45.5099983215332,99.7,,,,
1956-05-01,45.20000076293945,98.2,,,,
1956-08-01,47.5099983215332,99.9,,,,
1956-11-01,45.08000183105469,100.2,75.68200350399124,16.241299303944313,,
1957-05-01,47.43000030517578,92.9,83.12741700290131,2.4255788313120252,,
1957-11-01,41.720001220703125,83.7,78.90223742139548,3.5891089108911034,,
1958-02-01,40.84000015258789,78.5,64.94345628054232,-2.7261462205700138,,
1958-05-01,44.09000015258789,80.9,68.6042095440226,-1.3414634146341364,,
