date,mode,count,count_ma90
2024-08-24,Subway,2332624,3105156.533333333
2024-08-25,Subway,1905818,3107800.177777778
2024-08-26,Subway,3113498,3099885.922222222
2024-08-27,Subway,3477101,3094000.777777778
2024-08-28,Subway,3516674,3088853.1666666665
2024-08-29,Subway,3438760,3086076.8666666667
2024-08-30,Subway,3152242,3093922.3
2024-08-31,Subway,2158004,3095921.933333333
2024-09-01,Subway,1969350,3077675.922222222
2024-09-02,Subway,2007446,3055760.9555555554
2024-09-03,Subway,3629404,3051066.077777778
2024-09-04,Subway,3868854,3052116.4111111113
2024-09-05,Subway,4033322,3055237.6333333333
2024-09-06,Subway,3794952,3067701.322222222
2024-09-07,Subway,2479639,3071535.6333333333
2024-09-08,Subway,2101048,3053744.922222222
2024-09-09,Subway,3811344,3051699.577777778
2024-09-10,Subway,4182405,3053973.4111111113
2024-09-11,Subway,4214707,3057059.7
2024-09-12,Subway,4232214,3065005.8333333335
2024-09-13,Subway,3911412,3081445.855555556
2024-09-14,Subway,2706474,3090437.777777778
2024-09-15,Subway,2161737,3077511.4777777777
2024-09-16,Subway,3821428,3076406.9111111113
2024-09-17,Subway,4189311,3089106.811111111
2024-09-18,Subway,4232888,3093274.488888889
2024-09-19,Subway,4255184,3101661.3666666667
2024-09-20,Subway,3933048,3118859.6
2024-09-21,Subway,2744632,3128146.777777778
2024-09-22,Subway,2131910,3113303.0555555555
2024-09-23,Subway,3898806,3114051.488888889
2024-09-24,Subway,4323708,3118747.1333333333
2024-09-25,Subway,4335945,3124959.7333333334
2024-09-26,Subway,4295723,3133548.5222222223
2024-09-27,Subway,3945383,3150108.3666666667
2024-09-28,Subway,2557982,3156282.9555555554
2024-09-29,Subway,1959363,3141680.922222222
2024-09-30,Subway,3849138,3145092.7555555557
2024-10-01,Subway,4179363,3153648.3777777776
2024-10-02,Subway,4068073,3176713.144444444
2024-10-03,Subway,3627528,3187010.855555556
2024-10-04,Subway,3506654,3202630.6
2024-10-05,Subway,2710146,3212692.533333333
2024-10-06,Subway,2065294,3199764.8666666667
2024-10-07,Subway,3847055,3202454.011111111
2024-10-08,Subway,4256950,3208733.066666667
2024-10-09,Subway,4313211,3215679.533333333
2024-10-10,Subway,4329161,3227547.1666666665
2024-10-11,Subway,3868564,3246050.288888889
2024-10-12,Subway,2587128,3254022.0444444446
2024-10-13,Subway,2153429,3241729.033333333
2024-10-14,Subway,3066851,3235870.1555555556
2024-10-15,Subway,4284818,3242904.177777778
2024-10-16,Subway,4357117,3250896.3
2024-10-17,Subway,4309633,3261304.7333333334
2024-10-18,Subway,4030998,3280875.3
2024-10-19,Subway,2752350,3290593.5888888887
2024-10-20,Subway,2176476,3278828.4
2024-10-21,Subway,3842315,3281446.8333333335
2024-10-22,Subway,4218881,3287695.822222222
2024-10-23,Subway,4276606,3294787.5444444446
2024-10-24,Subway,4304831,3306076.2333333334
2024-10-25,Subway,4019790,3325107.811111111
2024-10-26,Subway,2828539,3335965.1
2024-10-27,Subway,2208683,3324925.1222222224
2024-10-28,Subway,3983168,3329290.9777777777
2024-10-29,Subway,4378791,3338207.066666667
2024-10-30,Subway,4417951,3347910.2666666666
2024-10-31,Subway,4340272,3361091.566666667
2024-11-01,Subway,3780874,3378652.688888889
2024-11-02,Subway,2817106,3390477.6333333333
2024-11-03,Subway,2602870,3383591.7333333334
2024-11-04,Subway,3949699,3389004.1555555556
2024-11-05,Subway,3640246,3390437.4111111113
2024-11-06,Subway,4113411,3397361.788888889
2024-11-07,Subway,4232190,3410594.1666666665
2024-11-08,Subway,3971878,3428543.8666666667
2024-11-09,Subway,2770474,3438007.488888889
2024-11-10,Subway,2117144,3426318.2
2024-11-11,Subway,3277617,3423940.4777777777
2024-11-12,Subway,4263199,3431924.1555555556
2024-11-13,Subway,4331024,3441205.855555556
2024-11-14,Subway,4296568,3453404.0222222223
2024-11-15,Subway,3986526,3472629.5
2024-11-16,Subway,2789132,3484585.966666667
2024-11-17,Subway,2101806,3473755.3777777776
2024-11-18,Subway,3900958,3478478.3777777776
2024-11-19,Subway,4277932,3487137.0555555555
2024-11-20,Subway,4298945,3496815.211111111
2024-11-21,Subway,4217744,3508016.077777778
2024-11-22,Subway,3854860,3524929.811111111
2024-11-23,Subway,2720244,3533978.988888889
2024-11-24,Subway,2075015,3522440.288888889
2024-11-25,Subway,3914213,3527297.0888888887
2024-11-26,Subway,4030009,3533000.811111111
2024-11-27,Subway,3710430,3536019.3666666667
2024-11-28,Subway,1513447,3517810.533333333
2024-11-29,Subway,2677499,3523582.7
2024-11-30,Subway,2319981,3527478.6
2024-12-01,Subway,1893492,3526212.4444444445
2024-12-02,Subway,3813795,3528261.2333333334
2024-12-03,Subway,4240442,3532389.988888889
2024-12-04,Subway,4374883,3536185.111111111
2024-12-05,Subway,4354863,3542406.3444444444
2024-12-06,Subway,4121085,3560644.6333333333
2024-12-07,Subway,3017208,3570824.188888889
2024-12-08,Subway,2348950,3554575.3666666667
2024-12-09,Subway,3941361,3551897.1
2024-12-10,Subway,4374063,3553667.722222222
2024-12-11,Subway,4255328,3553924.5444444446
2024-12-12,Subway,4527892,3560774.322222222
2024-12-13,Subway,4178812,3577133.6333333333
2024-12-14,Subway,3123454,3587819.3777777776
2024-12-15,Subway,2337436,3571330.577777778
2024-12-16,Subway,3866550,3567744.3444444444
2024-12-17,Subway,4341385,3568949.8666666667
2024-12-18,Subway,4292792,3569367.7333333334
2024-12-19,Subway,4255466,3572950.1555555556
2024-12-20,Subway,3842344,3585146.9555555554
2024-12-21,Subway,2645323,3590851.5444444446
2024-12-22,Subway,2061173,3570433.4
2024-12-23,Subway,3216875,3558135.2555555557
2024-12-24,Subway,2546394,3538251.355555556
2024-12-25,Subway,1378374,3505836.3666666667
2024-12-26,Subway,2852679,3493695.211111111
2024-12-27,Subway,3161486,3500400.811111111
2024-12-28,Subway,2268511,3503835.788888889
2024-12-29,Subway,2122120,3484646.7
2024-12-30,Subway,3316046,3475054.288888889
2024-12-31,Subway,2874166,3461788.6555555556
2025-01-01,Subway,1779501,3441255.0222222223
2025-01-02,Subway,3377364,3439818.466666667
2025-01-03,Subway,3413456,3447633.0222222223
2025-01-04,Subway,2315791,3450416.322222222
2025-01-05,Subway,1791537,3427577.2333333334
2025-01-06,Subway,3437198,3418468.8777777776
2025-01-07,Subway,3784051,3412589.322222222
2025-01-08,Subway,3834806,3407096.488888889
2025-01-09,Subway,3757580,3405863.3333333335
2025-01-10,Subway,3561095,3416685.188888889
2025-01-11,Subway,2333104,3418681.577777778
2025-01-12,Subway,1832507,3404966.644444444
2025-01-13,Subway,3565093,3396969.7
2025-01-14,Subway,3901919,3391911.9444444445
2025-01-15,Subway,3927198,3387662.6666666665
2025-01-16,Subway,3919882,3386428.0444444446
2025-01-17,Subway,3604425,3395895.5444444446
2025-01-18,Subway,2336087,3397669.0
2025-01-19,Subway,1828934,3375298.1
2025-01-20,Subway,2216281,3353046.988888889
2025-01-21,Subway,3624134,3345797.3
2025-01-22,Subway,3745833,3339586.211111111
2025-01-23,Subway,3870712,3337929.788888889
2025-01-24,Subway,3584146,3346325.422222222
2025-01-25,Subway,2486799,3349415.6
2025-01-26,Subway,1882291,3326072.5222222223
2025-01-27,Subway,3612704,3317560.4444444445
2025-01-28,Subway,4057100,3313550.988888889
2025-01-29,Subway,3735444,3306830.677777778
2025-01-30,Subway,4088389,3310247.511111111
2025-01-31,Subway,3624121,3319214.3444444444
2025-02-01,Subway,2483263,3317885.3777777776
2025-02-02,Subway,1848424,3294537.8777777776
2025-02-03,Subway,3695940,3295156.7
2025-02-04,Subway,4150390,3295567.577777778
2025-02-05,Subway,4182058,3295010.5555555555
2025-02-06,Subway,3885191,3294047.3666666667
2025-02-07,Subway,3861700,3306172.1
2025-02-08,Subway,2538395,3310852.6666666665
2025-02-09,Subway,1850257,3294993.111111111
2025-02-10,Subway,3746029,3289246.777777778
2025-02-11,Subway,4111749,3286810.388888889
2025-02-12,Subway,3940993,3282859.5555555555
2025-02-13,Subway,4098104,3284099.311111111
2025-02-14,Subway,3855445,3295947.2333333334
2025-02-15,Subway,2355977,3298771.355555556
2025-02-16,Subway,1809213,3275529.7444444443
2025-02-17,Subway,2458343,3255312.0888888887
2025-02-18,Subway,3698061,3248635.6
2025-02-19,Subway,3830039,3244327.7666666666
2025-02-20,Subway,3822211,3243965.0
2025-02-21,Subway,3481093,3252418.8777777776
2025-02-22,Subway,2492096,3257053.111111111
2025-02-23,Subway,1905750,3234736.855555556
2025-02-24,Subway,3722403,3231319.011111111
2025-02-25,Subway,4094456,3235585.966666667
2025-02-26,Subway,4202962,3265469.466666667
2025-02-27,Subway,4123434,3281535.4111111113
2025-02-28,Subway,3867670,3298731.9555555554
2025-03-01,Subway,2655494,3307198.644444444
2025-03-02,Subway,1943509,3286417.688888889
2025-03-03,Subway,3783633,3281342.033333333
2025-03-04,Subway,4178706,3279162.288888889
2025-03-05,Subway,4139402,3276768.277777778
2025-03-06,Subway,4177390,3277393.888888889
2025-03-07,Subway,3877969,3286957.9
2025-03-08,Subway,2662053,3290436.822222222
2025-03-09,Subway,1991779,3268774.8
2025-03-10,Subway,3849712,3262948.677777778
2025-03-11,Subway,4220071,3262556.933333333
2025-03-12,Subway,4273439,3259729.677777778
2025-03-13,Subway,4265918,3260697.5222222223
2025-03-14,Subway,3926685,3269622.311111111
2025-03-15,Subway,2686698,3273503.0
2025-03-16,Subway,2111229,3253999.433333333
2025-03-17,Subway,3751313,3247443.077777778
2025-03-18,Subway,4232297,3246770.9111111113
2025-03-19,Subway,4274997,3246987.922222222
2025-03-20,Subway,4191910,3250871.988888889
2025-03-21,Subway,3873120,3264514.177777778
2025-03-22,Subway,2653512,3271095.722222222
2025-03-23,Subway,2007695,3257660.388888889
2025-03-24,Subway,3650582,3269929.144444444
2025-03-25,Subway,4214256,3301438.9444444445
2025-03-26,Subway,4237196,3316822.466666667
2025-03-27,Subway,4263378,3329065.711111111
2025-03-28,Subway,3878481,3346954.2666666666
2025-03-29,Subway,2887283,3355456.077777778
2025-03-30,Subway,2055899,3341454.4444444445
2025-03-31,Subway,3414357,3347456.566666667
2025-04-01,Subway,4247056,3374873.8444444444
2025-04-02,Subway,4320984,3385358.511111111
2025-04-03,Subway,4286943,3395063.922222222
2025-04-04,Subway,3990036,3413666.644444444
2025-04-05,Subway,2658935,3423304.4
2025-04-06,Subway,2059867,3408000.722222222
2025-04-07,Subway,3848628,3408718.2444444443
2025-04-08,Subway,4324220,3414156.177777778
2025-04-09,Subway,4343794,3420669.6666666665
2025-04-10,Subway,4299477,3428873.9111111113
2025-04-11,Subway,3864826,3445893.0444444446
2025-04-12,Subway,2528127,3453622.1555555556
2025-04-13,Subway,2180093,3438233.2666666666
2025-04-14,Subway,3598255,3434859.222222222
2025-04-15,Subway,3997927,3435645.1
2025-04-16,Subway,4059487,3437196.2666666666
2025-04-17,Subway,4077460,3442452.211111111
2025-04-18,Subway,3551334,3455954.9555555554
2025-04-19,Subway,2880379,3467637.677777778
2025-04-20,Subway,2100218,3466348.0888888887
2025-04-21,Subway,3806992,3468379.8444444444
2025-04-22,Subway,4307321,3474618.6
2025-04-23,Subway,4402438,3480526.6666666665
2025-04-24,Subway,4419648,3489810.0222222223
2025-04-25,Subway,4124744,3508009.4111111113
2025-04-26,Subway,2696077,3517051.4777777777
2025-04-27,Subway,2329464,3502793.2555555557
2025-04-28,Subway,3946503,3501564.4
2025-04-29,Subway,4350681,3508400.3666666667
2025-04-30,Subway,4406705,3511937.211111111
2025-05-01,Subway,4440098,3521003.6222222224
2025-05-02,Subway,4120612,3539196.388888889
2025-05-03,Subway,2896423,3550840.822222222
2025-05-04,Subway,2175053,3533942.077777778
2025-05-05,Subway,3924272,3531429.6555555556
2025-05-06,Subway,4289517,3532623.644444444
2025-05-07,Subway,4438683,3538773.5555555555
2025-05-08,Subway,4380539,3544538.433333333
2025-05-09,Subway,3893760,3559598.0444444446
2025-05-10,Subway,2895080,3571207.188888889
2025-05-11,Subway,2177273,3553776.566666667
2025-05-12,Subway,3950681,3551986.922222222
2025-05-13,Subway,4101901,3553774.788888889
2025-05-14,Subway,4325655,3556303.1333333333
2025-05-15,Subway,4226351,3560424.311111111
2025-05-16,Subway,3917793,3577777.822222222
2025-05-17,Subway,2806907,3588863.311111111
2025-05-18,Subway,2348810,3587646.277777778
2025-05-19,Subway,3859712,3589442.4
2025-05-20,Subway,4288364,3594534.9
2025-05-21,Subway,4359486,3600504.6222222224
2025-05-22,Subway,4177436,3608241.7666666666
2025-05-23,Subway,3867945,3623528.9777777777
2025-05-24,Subway,2613079,3631388.188888889
2025-05-25,Subway,2265268,3615197.8
2025-05-26,Subway,2225230,3594428.6222222224
2025-05-27,Subway,4131820,3593638.1555555556
2025-05-28,Subway,4319577,3595817.5222222223
2025-05-29,Subway,4330609,3600961.288888889
2025-05-30,Subway,4013939,3616055.1222222224
2025-05-31,Subway,2703804,3624502.8444444444
2025-06-01,Subway,2216471,3607089.933333333
2025-06-02,Subway,3825105,3603161.033333333
2025-06-03,Subway,4277676,3604697.4111111113
2025-06-04,Subway,4453078,3607760.611111111
2025-06-05,Subway,4209248,3611441.488888889
2025-06-06,Subway,3971366,3625989.4111111113
2025-06-07,Subway,2746462,3634374.777777778
2025-06-08,Subway,2419073,3618478.788888889
2025-06-09,Subway,3894637,3614862.855555556
2025-06-10,Subway,4242094,3614514.577777778
2025-06-11,Subway,4389844,3615891.533333333
2025-06-12,Subway,4389106,3621029.5444444446
2025-06-13,Subway,4016599,3635806.222222222
2025-06-14,Subway,2648754,3641778.722222222
2025-06-15,Subway,2060343,3622990.1666666665
2025-06-16,Subway,3881697,3619094.611111111
2025-06-17,Subway,4244501,3618755.7666666666
2025-06-18,Subway,4352533,3620540.466666667
2025-06-19,Subway,3312985,3614316.7444444443
2025-06-20,Subway,3917085,3628356.4444444445
2025-06-21,Subway,2750049,3636604.822222222
2025-06-22,Subway,2036654,3618672.288888889
2025-06-23,Subway,3675099,3612681.6555555556
2025-06-24,Subway,3857783,3608465.9555555554
2025-06-25,Subway,4044532,3606034.3333333335
2025-06-26,Subway,4176259,3609342.9777777777
2025-06-27,Subway,3745156,3618874.9
2025-06-28,Subway,2779328,3626913.0
2025-06-29,Subway,2443017,3616120.3333333335
2025-06-30,Subway,3570724,3608605.533333333
2025-07-01,Subway,3827420,3603121.488888889
2025-07-02,Subway,3850919,3598276.777777778
2025-07-03,Subway,3599213,3593934.3
2025-07-04,Subway,2325024,3590224.177777778
2025-07-05,Subway,2279010,3592659.1
2025-07-06,Subway,1991884,3572028.611111111
2025-07-07,Subway,3494924,3562814.211111111
2025-07-08,Subway,3921235,3558119.111111111
2025-07-09,Subway,4071286,3555583.6555555556
2025-07-10,Subway,4019506,3557302.322222222
2025-07-11,Subway,3752472,3570906.1555555556
2025-07-12,Subway,2696784,3576647.1666666665
2025-07-13,Subway,2144413,3560493.3666666667
2025-07-14,Subway,3605195,3556129.677777778
2025-07-15,Subway,4039160,3555903.822222222
2025-07-16,Subway,4117704,3556350.9777777777
2025-07-17,Subway,4029813,3561667.4111111113
2025-07-18,Subway,3739145,3571209.2555555557
2025-07-19,Subway,2655440,3577378.388888889
2025-07-20,Subway,2111747,3558542.3333333335
2025-07-21,Subway,3671940,3551482.5444444446
2025-07-22,Subway,4085230,3547958.011111111
2025-07-23,Subway,4124410,3544677.5888888887
2025-07-24,Subway,4079094,3544170.3666666667
2025-07-25,Subway,3656150,3554837.8444444444
2025-07-26,Subway,2790923,3559965.1666666665
2025-07-27,Subway,2149759,3540001.3444444444
2025-07-28,Subway,3664264,3532374.488888889
2025-07-29,Subway,3942701,3527218.888888889
2025-07-30,Subway,3995693,3522281.0555555555
2025-07-31,Subway,3718979,3517818.466666667
2025-08-01,Subway,3597962,3525613.3444444444
2025-08-02,Subway,2661432,3531017.5555555555
2025-08-03,Subway,2109148,3510849.511111111
2025-08-04,Subway,3603453,3503226.577777778
2025-08-05,Subway,3990441,3498246.111111111
2025-08-06,Subway,3994828,3493960.433333333
2025-08-07,Subway,3944318,3494522.188888889
2025-08-08,Subway,3654469,3502959.8444444444
2025-08-09,Subway,2671051,3508446.2666666666
2025-08-10,Subway,2201175,3489007.311111111
2025-08-11,Subway,3541477,3482780.3777777776
2025-08-12,Subway,3891327,3477954.511111111
2025-08-13,Subway,3880241,3474108.8444444444
2025-08-14,Subway,3823077,3473056.4444444445
2025-08-15,Subway,3551008,3481324.2333333334
2025-08-16,Subway,2568833,3483768.933333333
2025-08-17,Subway,2015821,3463281.2555555557
2025-08-18,Subway,3376936,3453154.277777778
2025-08-19,Subway,3788813,3446813.466666667
2025-08-20,Subway,3712709,3441649.8333333335
2025-08-21,Subway,3790576,3440790.177777778
2025-08-22,Subway,3640772,3452208.988888889
2025-08-23,Subway,2669472,3456700.144444444
2025-08-24,Subway,2154935,3455919.0888888887
2025-08-25,Subway,3499592,3448894.3333333335
2025-08-26,Subway,3934641,3444617.2666666666
2025-08-27,Subway,3959633,3440495.311111111
2025-08-28,Subway,3844830,3438616.322222222
2025-08-29,Subway,3559792,3448127.3
2025-08-30,Subway,2575973,3452121.7666666666
2025-08-31,Subway,2197950,3434042.2666666666
2025-09-01,Subway,2092253,3409759.788888889
2025-09-02,Subway,3842843,3402979.4
2025-09-03,Subway,4101293,3401779.9
2025-09-04,Subway,4258378,3404968.922222222
2025-09-05,Subway,4020205,3419121.6222222224
2025-09-06,Subway,2589586,3421016.211111111
2025-09-07,Subway,2058463,3400614.277777778
2025-09-08,Subway,4051429,3398495.777777778
2025-09-09,Subway,4433601,3398981.966666667
2025-09-10,Subway,4472327,3399906.644444444
2025-09-11,Subway,4499093,3405267.688888889
2025-09-12,Subway,4196585,3422465.811111111
2025-09-13,Subway,2916067,3431973.855555556
2025-09-14,Subway,2260774,3413963.6
2025-09-15,Subway,4046573,3411764.4
2025-09-16,Subway,4425430,3412574.3666666667
2025-09-17,Subway,4446829,3425172.6333333333
2025-09-18,Subway,4488401,3431520.5888888887
2025-09-19,Subway,4177680,3447383.1555555556
2025-09-20,Subway,2907031,3457054.011111111
2025-09-21,Subway,2305677,3441838.211111111
2025-09-22,Subway,3931188,3442653.822222222
2025-09-23,Subway,3913543,3441198.388888889
2025-09-24,Subway,4031358,3439588.3777777776
2025-09-25,Subway,4423394,3447124.355555556
2025-09-26,Subway,4199816,3462907.5555555555
2025-09-27,Subway,2911538,3468113.3444444444
2025-09-28,Subway,2213509,3453033.177777778
2025-09-29,Subway,4061628,3455635.488888889
2025-09-30,Subway,4440014,3462180.988888889
2025-10-01,Subway,4339922,3470411.0888888887
2025-10-02,Subway,3815531,3486972.277777778
2025-10-03,Subway,4066815,3506836.777777778
2025-10-04,Subway,2104373,3508086.6555555556
2025-10-05,Subway,2193758,3493629.2555555557
2025-10-06,Subway,3927545,3493699.3666666667
2025-10-07,Subway,4212383,3495267.111111111
2025-10-08,Subway,4237976,3497694.5555555555
2025-10-09,Subway,4452806,3505476.0444444446
2025-10-10,Subway,4043304,3520437.3777777776
2025-10-11,Subway,2732324,3526969.722222222
2025-10-12,Subway,1968515,3508784.388888889
2025-10-13,Subway,2788416,3494887.2333333334
2025-10-14,Subway,4190034,3495690.9
2025-10-15,Subway,4328358,3499008.066666667
2025-10-16,Subway,4462590,3507046.3444444444
2025-10-17,Subway,4113843,3523250.822222222
2025-10-18,Subway,2931765,3532362.1333333333
2025-10-19,Subway,2264572,3516724.711111111
2025-10-20,Subway,3601800,3511353.2666666666
2025-10-21,Subway,4461061,3515093.8333333335
2025-10-22,Subway,4523614,3520032.9444444445
2025-10-23,Subway,4559508,3530070.2555555557
2025-10-24,Subway,4276483,3546576.4777777777
2025-10-25,Subway,2949713,3555464.855555556
2025-10-26,Subway,2286150,3540152.4777777777
2025-10-27,Subway,4127115,3542201.5222222223
2025-10-28,Subway,4530266,3548141.222222222
