name,date,total,1 unit,2 units,3 and 4 units,5 units or more,multi_total,rt,multi_rt,population,rt_pc,multi_rt_pc,region
"Albany, GA",2024-07-01,20.0,20.0,0.0,0.0,0.0,0.0,201.0,22.0,145451.0,1.381908684024173,0.15125368680861595,
"Albany, GA",2024-08-01,11.0,11.0,0.0,0.0,0.0,0.0,194.0,22.0,145451.0,1.3337825109487043,0.15125368680861595,
"Albany, GA",2024-09-01,17.0,17.0,0.0,0.0,0.0,0.0,200.0,22.0,145451.0,1.3750335164419634,0.15125368680861595,
"Albany, GA",2024-10-01,9.0,9.0,0.0,0.0,0.0,0.0,196.0,22.0,145451.0,1.347532846113124,0.15125368680861595,
"Albany, GA",2024-11-01,15.0,10.0,0.0,0.0,5.0,5.0,197.0,22.0,145451.0,1.3544080136953338,0.15125368680861595,
"Albany, GA",2024-12-01,20.0,15.0,0.0,0.0,5.0,5.0,206.0,23.0,145451.0,1.416284521935222,0.15812885439082577,
"Albany, GA",2025-01-01,6.0,6.0,0.0,0.0,0.0,0.0,196.0,23.0,145451.0,1.347532846113124,0.15812885439082577,
"Albany, GA",2025-02-01,14.0,14.0,0.0,0.0,0.0,0.0,195.0,23.0,145451.0,1.3406576785309143,0.15812885439082577,
"Albany, GA",2025-03-01,16.0,16.0,0.0,0.0,0.0,0.0,190.0,20.0,145451.0,1.306281840619865,0.13750335164419633,
"Albany, GA",2025-04-01,13.0,8.0,0.0,0.0,5.0,5.0,176.0,20.0,145451.0,1.2100294944689276,0.13750335164419633,
"Albany, GA",2025-05-01,27.0,17.0,0.0,0.0,10.0,10.0,180.0,25.0,145451.0,1.237530164797767,0.17187918955524542,
"Albany, GA",2025-06-01,28.0,23.0,0.0,0.0,5.0,5.0,196.0,30.0,145451.0,1.347532846113124,0.20625502746629448,
"Albany, GA",2025-07-01,24.0,17.0,2.0,0.0,5.0,7.0,200.0,37.0,145451.0,1.3750335164419634,0.25438120054176316,
"Albany, GA",2025-08-01,19.0,14.0,0.0,0.0,5.0,5.0,208.0,42.0,145451.0,1.430034857099642,0.28875703845281225,
"Albany, NY",2019-11-01,181.0,108.0,6.0,7.0,60.0,73.0,181.0,73.0,913485.0,0.1981422792930371,0.07991373695244038,
"Albany, NY",2019-12-01,142.0,73.0,0.0,4.0,65.0,69.0,323.0,142.0,913485.0,0.35359091829641426,0.1554486390033772,
"Albany, NY",2020-01-01,107.0,59.0,2.0,6.0,40.0,48.0,430.0,190.0,913485.0,0.4707247519116351,0.20799465782142015,
"Albany, NY",2020-02-01,94.0,71.0,0.0,3.0,20.0,23.0,524.0,213.0,913485.0,0.5736273720969692,0.23317295850506575,
"Albany, NY",2020-03-01,202.0,93.0,0.0,3.0,106.0,109.0,726.0,322.0,913485.0,0.7947585346229002,0.35249620957103833,
"Albany, NY",2020-04-01,67.0,40.0,6.0,4.0,17.0,27.0,793.0,349.0,913485.0,0.8681040192230852,0.38205334515618755,
"Albany, NY",2020-05-01,185.0,100.0,2.0,44.0,39.0,85.0,978.0,434.0,913485.0,1.0706251334176258,0.4751035868131387,
"Albany, NY",2020-06-01,161.0,117.0,2.0,0.0,42.0,44.0,1139.0,478.0,913485.0,1.246873238203145,0.5232707707296782,
"Albany, NY",2020-07-01,171.0,133.0,4.0,0.0,34.0,38.0,1310.0,516.0,913485.0,1.4340684302424231,0.564869702293962,
"Albany, NY",2020-08-01,318.0,108.0,6.0,0.0,204.0,210.0,1628.0,726.0,913485.0,1.7821858049119579,0.7947585346229002,
"Albany, NY",2020-09-01,191.0,122.0,10.0,4.0,55.0,69.0,1819.0,795.0,913485.0,1.9912751714587542,0.8702934366738371,
"Albany, NY",2020-10-01,145.0,133.0,2.0,4.0,6.0,12.0,1964.0,807.0,913485.0,2.150007936638259,0.8834299413783478,
"Albany, NY",2020-11-01,201.0,148.0,8.0,7.0,38.0,53.0,1984.0,787.0,913485.0,2.171902111145777,0.8615357668708298,
"Albany, NY",2020-12-01,147.0,129.0,2.0,11.0,5.0,18.0,1989.0,736.0,913485.0,2.177375654772656,0.8057056218766592,
"Albany, NY",2021-01-01,142.0,98.0,4.0,0.0,40.0,44.0,2024.0,732.0,913485.0,2.215690460160813,0.8013267869751556,
"Albany, NY",2021-02-01,268.0,118.0,4.0,0.0,146.0,150.0,2198.0,859.0,913485.0,2.406169778376219,0.9403547950978943,
"Albany, NY",2021-03-01,217.0,134.0,2.0,0.0,81.0,83.0,2213.0,833.0,913485.0,2.422590409256857,0.911892368238121,
"Albany, NY",2021-04-01,199.0,147.0,12.0,0.0,40.0,52.0,2345.0,858.0,913485.0,2.567091961006475,0.9392600863725185,
"Albany, NY",2021-05-01,180.0,125.0,8.0,3.0,44.0,55.0,2340.0,828.0,913485.0,2.5616184173795955,0.9064188246112416,
"Albany, NY",2021-06-01,155.0,138.0,2.0,10.0,5.0,17.0,2334.0,801.0,913485.0,2.5550501650273403,0.8768616890260924,
"Albany, NY",2021-07-01,161.0,110.0,4.0,0.0,47.0,51.0,2324.0,814.0,913485.0,2.544103077773581,0.8910929024559789,
"Albany, NY",2021-08-01,303.0,99.0,4.0,0.0,200.0,204.0,2309.0,808.0,913485.0,2.527682446892943,0.8845246501037237,
"Albany, NY",2021-09-01,273.0,97.0,2.0,3.0,171.0,176.0,2391.0,915.0,913485.0,2.6174485623737667,1.0016584837189446,
"Albany, NY",2021-10-01,188.0,114.0,4.0,0.0,70.0,74.0,2434.0,977.0,913485.0,2.66452103756493,1.0695304246922501,
"Albany, NY",2021-11-01,283.0,80.0,4.0,31.0,168.0,203.0,2516.0,1127.0,913485.0,2.7542871530457536,1.2337367334986342,
"Albany, NY",2021-12-01,128.0,95.0,4.0,7.0,22.0,33.0,2497.0,1142.0,913485.0,2.733487687263611,1.250157364379273,
"Albany, NY",2022-01-01,84.0,66.0,2.0,0.0,16.0,18.0,2439.0,1116.0,913485.0,2.6699945811918093,1.2216949375194994,
"Albany, NY",2022-02-01,315.0,226.0,54.0,0.0,35.0,89.0,2486.0,1055.0,913485.0,2.7214458912844766,1.15491770527157,
"Albany, NY",2022-03-01,179.0,108.0,2.0,12.0,57.0,71.0,2448.0,1043.0,913485.0,2.679846959720192,1.1417812005670591,
"Albany, NY",2022-04-01,156.0,99.0,2.0,4.0,51.0,57.0,2405.0,1048.0,913485.0,2.632774484529029,1.1472547441939385,
"Albany, NY",2022-05-01,227.0,115.0,0.0,6.0,106.0,112.0,2452.0,1105.0,913485.0,2.6842257946216956,1.2096531415403646,
"Albany, NY",2022-06-01,209.0,102.0,2.0,4.0,101.0,107.0,2506.0,1195.0,913485.0,2.7433400657919944,1.3081769268241952,
"Albany, NY",2022-07-01,149.0,100.0,2.0,7.0,40.0,49.0,2494.0,1193.0,913485.0,2.730203561087484,1.3059875093734434,
"Albany, NY",2022-08-01,456.0,113.0,2.0,4.0,337.0,343.0,2647.0,1332.0,913485.0,2.8976939960699957,1.458152022200693,
"Albany, NY",2022-09-01,217.0,93.0,2.0,0.0,122.0,124.0,2591.0,1280.0,913485.0,2.8363903074489456,1.4012271684811464,
"Albany, NY",2022-10-01,122.0,86.0,0.0,0.0,36.0,36.0,2525.0,1242.0,913485.0,2.7641395315741364,1.3596282369168624,
"Albany, NY",2022-11-01,211.0,58.0,0.0,8.0,145.0,153.0,2453.0,1192.0,913485.0,2.685320503347072,1.3048928006480676,
"Albany, NY",2022-12-01,189.0,63.0,0.0,0.0,126.0,126.0,2514.0,1285.0,913485.0,2.7520977355950014,1.406700712108026,
"Albany, NY",2023-01-01,93.0,45.0,0.0,8.0,40.0,48.0,2523.0,1315.0,913485.0,2.7619501141233846,1.4395419738693027,
"Albany, NY",2023-02-01,67.0,57.0,2.0,3.0,5.0,10.0,2275.0,1236.0,913485.0,2.4904623502301626,1.353059984564607,
"Albany, NY",2023-03-01,169.0,90.0,0.0,4.0,75.0,79.0,2265.0,1244.0,913485.0,2.4795152629764035,1.3618176543676141,
"Albany, NY",2023-04-01,254.0,114.0,8.0,4.0,128.0,140.0,2363.0,1327.0,913485.0,2.5867967180632414,1.4526784785738134,
"Albany, NY",2023-05-01,177.0,79.0,4.0,0.0,94.0,98.0,2313.0,1313.0,913485.0,2.5320612817944466,1.437352556418551,
"Albany, NY",2023-06-01,308.0,112.0,4.0,0.0,192.0,196.0,2412.0,1402.0,913485.0,2.6404374456066604,1.5347816329770056,
"Albany, NY",2023-07-01,171.0,83.0,4.0,8.0,76.0,88.0,2434.0,1441.0,913485.0,2.66452103756493,1.5774752732666657,
"Albany, NY",2023-08-01,163.0,104.0,12.0,11.0,36.0,59.0,2141.0,1157.0,913485.0,2.3437713810297924,1.2665779952599112,
"Albany, NY",2023-09-01,153.0,93.0,8.0,8.0,44.0,60.0,2077.0,1093.0,913485.0,2.2737100226057354,1.196516636835854,
"Albany, NY",2023-10-01,199.0,68.0,6.0,12.0,113.0,131.0,2154.0,1188.0,913485.0,2.358002594459679,1.300513965746564,
"Albany, NY",2023-11-01,157.0,93.0,4.0,0.0,60.0,64.0,2100.0,1099.0,913485.0,2.298888323289381,1.2030848891881094,
"Albany, NY",2023-12-01,89.0,74.0,0.0,0.0,15.0,15.0,2000.0,988.0,913485.0,2.189417450751791,1.081572220671385,
"Albany, NY",2024-01-01,193.0,67.0,4.0,0.0,122.0,126.0,2100.0,1066.0,913485.0,2.298888323289381,1.1669595012507048,
"Albany, NY",2024-02-01,129.0,81.0,10.0,4.0,34.0,48.0,2162.0,1104.0,913485.0,2.366760264262686,1.2085584328149888,
"Albany, NY",2024-03-01,260.0,116.0,4.0,14.0,126.0,144.0,2253.0,1169.0,913485.0,2.4663787582718926,1.279714499964422,
"Albany, NY",2024-04-01,108.0,92.0,6.0,0.0,10.0,16.0,2107.0,1045.0,913485.0,2.306551284367012,1.143970618017811,
"Albany, NY",2024-05-01,181.0,104.0,4.0,3.0,70.0,77.0,2111.0,1024.0,913485.0,2.310930119268516,1.120981734784917,
"Albany, NY",2024-06-01,120.0,93.0,2.0,3.0,22.0,27.0,1923.0,855.0,913485.0,2.1051248788978474,0.9359759601963907,
"Albany, NY",2024-07-01,419.0,83.0,4.0,23.0,309.0,336.0,2171.0,1103.0,913485.0,2.3766126427910694,1.2074637240896129,
"Albany, NY",2024-08-01,152.0,113.0,6.0,8.0,25.0,39.0,2160.0,1083.0,913485.0,2.364570846811935,1.1855695495820948,
"Albany, NY",2024-09-01,181.0,85.0,0.0,3.0,93.0,96.0,2188.0,1119.0,913485.0,2.3952226911224592,1.2249790636956273,
"Albany, NY",2024-10-01,148.0,113.0,0.0,4.0,31.0,35.0,2137.0,1023.0,913485.0,2.339392546128289,1.1198870260595413,
"Albany, NY",2024-11-01,218.0,84.0,2.0,3.0,129.0,134.0,2198.0,1093.0,913485.0,2.406169778376219,1.196516636835854,
"Albany, NY",2024-12-01,346.0,125.0,0.0,4.0,217.0,221.0,2455.0,1299.0,913485.0,2.6875099207978237,1.4220266342632883,
"Albany, NY",2025-01-01,170.0,81.0,0.0,3.0,86.0,89.0,2432.0,1262.0,913485.0,2.6623316201141782,1.3815224114243803,
"Albany, NY",2025-02-01,133.0,69.0,2.0,0.0,62.0,64.0,2436.0,1278.0,913485.0,2.6667104550156817,1.3990377510303946,
"Albany, NY",2025-03-01,116.0,101.0,2.0,3.0,10.0,15.0,2292.0,1149.0,913485.0,2.509072398561553,1.257820325456904,
"Albany, NY",2025-04-01,281.0,104.0,0.0,16.0,161.0,177.0,2465.0,1310.0,913485.0,2.698457008051583,1.4340684302424231,
"Albany, NY",2025-05-01,130.0,110.0,0.0,4.0,16.0,20.0,2414.0,1253.0,913485.0,2.642626863057412,1.3716700328959972,
"Albany, NY",2025-06-01,342.0,119.0,0.0,8.0,215.0,223.0,2636.0,1449.0,913485.0,2.8856522000908607,1.5862329430696729,
"Albany, NY",2025-07-01,105.0,92.0,0.0,3.0,10.0,13.0,2322.0,1126.0,913485.0,2.54191366032283,1.2326420247732586,
"Albany, NY",2025-08-01,152.0,135.0,2.0,0.0,15.0,17.0,2322.0,1104.0,913485.0,2.54191366032283,1.2085584328149888,
"Albany, OR",2019-11-01,17.0,12.0,0.0,0.0,5.0,5.0,17.0,5.0,132474.0,0.1283270679529568,0.03774325528028141,
"Albany, OR",2019-12-01,93.0,25.0,0.0,0.0,68.0,68.0,110.0,73.0,132474.0,0.8303516161661911,0.5510515270921087,
"Albany, OR",2020-01-01,18.0,13.0,0.0,0.0,5.0,5.0,128.0,78.0,132474.0,0.9662273351752042,0.5887947823723901,
"Albany, OR",2020-02-01,35.0,30.0,0.0,0.0,5.0,5.0,163.0,83.0,132474.0,1.230430122137174,0.6265380376526715,
"Albany, OR",2020-03-01,38.0,30.0,0.0,3.0,5.0,8.0,201.0,91.0,132474.0,1.5172788622673128,0.6869272461011218,
"Albany, OR",2020-04-01,60.0,26.0,0.0,0.0,34.0,34.0,261.0,125.0,132474.0,1.9701979256306896,0.9435813820070353,
"Albany, OR",2020-05-01,24.0,22.0,2.0,0.0,0.0,2.0,285.0,127.0,132474.0,2.1513655509760405,0.9586786841191478,
"Albany, OR",2020-06-01,53.0,32.0,8.0,0.0,13.0,21.0,338.0,148.0,132474.0,2.5514440569470236,1.11720035629633,
"Albany, OR",2020-07-01,79.0,41.0,4.0,12.0,22.0,38.0,417.0,186.0,132474.0,3.1477874903754697,1.4040490964264687,
"Albany, OR",2020-08-01,65.0,46.0,6.0,0.0,13.0,19.0,482.0,205.0,132474.0,3.638449809019128,1.5474734664915382,
"Albany, OR",2020-09-01,23.0,23.0,0.0,0.0,0.0,0.0,505.0,205.0,132474.0,3.812068783308423,1.5474734664915382,
"Albany, OR",2020-10-01,96.0,36.0,0.0,0.0,60.0,60.0,601.0,265.0,132474.0,4.536739284689826,2.000392529854915,
"Albany, OR",2020-11-01,50.0,33.0,2.0,0.0,15.0,17.0,634.0,277.0,132474.0,4.785844769539683,2.0909763425275907,
"Albany, OR",2020-12-01,70.0,39.0,0.0,0.0,31.0,31.0,611.0,240.0,132474.0,4.61222579525039,1.8116762534535078,
"Albany, OR",2021-01-01,61.0,36.0,0.0,0.0,25.0,25.0,654.0,260.0,132474.0,4.936817790660809,1.9626492745746333,
"Albany, OR",2021-02-01,58.0,37.0,0.0,0.0,21.0,21.0,677.0,276.0,132474.0,5.110436764950103,2.083427691471534,
"Albany, OR",2021-03-01,79.0,55.0,0.0,0.0,24.0,24.0,718.0,292.0,132474.0,5.419931458248411,2.204206108368435,
"Albany, OR",2021-04-01,81.0,38.0,2.0,3.0,38.0,43.0,739.0,301.0,132474.0,5.578453130425593,2.272143967872941,
"Albany, OR",2021-05-01,62.0,30.0,4.0,0.0,28.0,32.0,777.0,331.0,132474.0,5.865301870555731,2.49860349955463,
"Albany, OR",2021-06-01,72.0,32.0,4.0,0.0,36.0,40.0,796.0,350.0,132474.0,6.008726240620801,2.642027869619699,
"Albany, OR",2021-07-01,71.0,25.0,4.0,0.0,42.0,46.0,788.0,358.0,132474.0,5.9483370321723505,2.702417078068149,
"Albany, OR",2021-08-01,88.0,42.0,4.0,0.0,42.0,46.0,811.0,385.0,132474.0,6.121956006461645,2.906230656581669,
"Albany, OR",2021-09-01,66.0,29.0,4.0,3.0,30.0,37.0,854.0,422.0,132474.0,6.446548001872066,3.1855307456557513,
"Albany, OR",2021-10-01,71.0,28.0,4.0,0.0,39.0,43.0,829.0,405.0,132474.0,6.257831725470658,3.0572036777027947,
"Albany, OR",2021-11-01,123.0,33.0,2.0,0.0,88.0,90.0,902.0,478.0,132474.0,6.808883252562767,3.608255204794903,
"Albany, OR",2021-12-01,59.0,43.0,0.0,0.0,16.0,16.0,891.0,463.0,132474.0,6.7258480909461476,3.495025438954059,
"Albany, OR",2022-01-01,14.0,7.0,2.0,0.0,5.0,7.0,844.0,445.0,132474.0,6.371061491311503,3.3591497199450457,
"Albany, OR",2022-02-01,21.0,14.0,2.0,0.0,5.0,7.0,807.0,431.0,132474.0,6.09176140223742,3.2534686051602577,
"Albany, OR",2022-03-01,58.0,16.0,0.0,0.0,42.0,42.0,786.0,449.0,132474.0,5.9332397300602375,3.3893443241692713,
"Albany, OR",2022-04-01,45.0,27.0,0.0,0.0,18.0,18.0,750.0,424.0,132474.0,5.661488292042212,3.200628047767864,
"Albany, OR",2022-05-01,45.0,26.0,2.0,0.0,17.0,19.0,733.0,411.0,132474.0,5.533161224089255,3.1024955840391324,
"Albany, OR",2022-06-01,55.0,28.0,2.0,0.0,25.0,27.0,716.0,398.0,132474.0,5.404834156136298,3.0043631203104004,
"Albany, OR",2022-07-01,21.0,16.0,0.0,0.0,5.0,5.0,666.0,357.0,132474.0,5.027401603333485,2.694868427012093,
"Albany, OR",2022-08-01,36.0,29.0,2.0,0.0,5.0,7.0,614.0,318.0,132474.0,4.634871748418558,2.400471035825898,
"Albany, OR",2022-09-01,25.0,18.0,2.0,0.0,5.0,7.0,573.0,288.0,132474.0,4.32537705512025,2.1740115041442096,
"Albany, OR",2022-10-01,31.0,18.0,8.0,0.0,5.0,13.0,533.0,258.0,132474.0,4.023431012877999,1.947551972462521,
"Albany, OR",2022-11-01,14.0,14.0,0.0,0.0,0.0,0.0,424.0,168.0,132474.0,3.200628047767864,1.2681733774174555,
"Albany, OR",2022-12-01,12.0,12.0,0.0,0.0,0.0,0.0,377.0,152.0,132474.0,2.8458414481332186,1.147394960520555,
"Albany, OR",2023-01-01,10.0,10.0,0.0,0.0,0.0,0.0,373.0,145.0,132474.0,2.815646843908994,1.094554403128161,
"Albany, OR",2023-02-01,20.0,15.0,0.0,0.0,5.0,5.0,372.0,143.0,132474.0,2.8080981928529374,1.0794571010160485,
"Albany, OR",2023-03-01,38.0,23.0,4.0,3.0,8.0,15.0,352.0,116.0,132474.0,2.6571251717318116,0.8756435225025289,
"Albany, OR",2023-04-01,20.0,20.0,0.0,0.0,0.0,0.0,327.0,98.0,132474.0,2.4684088953304046,0.7397678034935158,
"Albany, OR",2023-05-01,25.0,25.0,0.0,0.0,0.0,0.0,307.0,79.0,132474.0,2.317435874209279,0.5963434334284463,
"Albany, OR",2023-06-01,22.0,16.0,6.0,0.0,0.0,6.0,274.0,58.0,132474.0,2.0683303893594216,0.43782176125126443,
"Albany, OR",2023-07-01,49.0,33.0,16.0,0.0,0.0,16.0,302.0,69.0,132474.0,2.279692618928997,0.5208569228678835,
"Albany, OR",2023-08-01,37.0,27.0,10.0,0.0,0.0,10.0,303.0,72.0,132474.0,2.2872412699850537,0.5435028760360524,
"Albany, OR",2023-09-01,31.0,21.0,10.0,0.0,0.0,10.0,309.0,75.0,132474.0,2.3325331763213915,0.5661488292042212,
"Albany, OR",2023-10-01,26.0,26.0,0.0,0.0,0.0,0.0,304.0,62.0,132474.0,2.29478992104111,0.4680163654754895,
"Albany, OR",2023-11-01,28.0,14.0,2.0,0.0,12.0,14.0,318.0,76.0,132474.0,2.400471035825898,0.5736974802602774,
"Albany, OR",2023-12-01,7.0,5.0,2.0,0.0,0.0,2.0,313.0,78.0,132474.0,2.3627277805456166,0.5887947823723901,
"Albany, OR",2024-01-01,17.0,12.0,2.0,3.0,0.0,5.0,320.0,83.0,132474.0,2.4155683379380104,0.6265380376526715,
"Albany, OR",2024-02-01,12.0,12.0,0.0,0.0,0.0,0.0,312.0,78.0,132474.0,2.3551791294895605,0.5887947823723901,
"Albany, OR",2024-03-01,29.0,27.0,2.0,0.0,0.0,2.0,303.0,65.0,132474.0,2.2872412699850537,0.49066231864365834,
"Albany, OR",2024-04-01,81.0,15.0,6.0,0.0,60.0,66.0,364.0,131.0,132474.0,2.747708984404487,0.988873288343373,
"Albany, OR",2024-05-01,23.0,8.0,10.0,0.0,5.0,15.0,362.0,146.0,132474.0,2.7326116822923745,1.1021030541842174,
"Albany, OR",2024-06-01,43.0,35.0,8.0,0.0,0.0,8.0,383.0,148.0,132474.0,2.8911333544695563,1.11720035629633,
"Albany, OR",2024-07-01,21.0,14.0,4.0,3.0,0.0,7.0,355.0,139.0,132474.0,2.6797711248999803,1.0492624967918232,
"Albany, OR",2024-08-01,29.0,29.0,0.0,0.0,0.0,0.0,347.0,129.0,132474.0,2.61938191645153,0.9737759862312605,
"Albany, OR",2024-09-01,28.0,20.0,8.0,0.0,0.0,8.0,344.0,127.0,132474.0,2.5967359632833613,0.9586786841191478,
"Albany, OR",2024-10-01,26.0,23.0,0.0,3.0,0.0,3.0,344.0,130.0,132474.0,2.5967359632833613,0.9813246372873167,
"Albany, OR",2024-11-01,2.0,2.0,0.0,0.0,0.0,0.0,318.0,116.0,132474.0,2.400471035825898,0.8756435225025289,
"Albany, OR",2024-12-01,13.0,13.0,0.0,0.0,0.0,0.0,324.0,114.0,132474.0,2.4457629421622356,0.8605462203904162,
"Albany, OR",2025-01-01,10.0,8.0,2.0,0.0,0.0,2.0,317.0,111.0,132474.0,2.3929223847698413,0.8379002672222474,
"Albany, OR",2025-02-01,5.0,5.0,0.0,0.0,0.0,0.0,310.0,111.0,132474.0,2.3400818273774475,0.8379002672222474,
"Albany, OR",2025-03-01,27.0,21.0,6.0,0.0,0.0,6.0,308.0,115.0,132474.0,2.324984525265335,0.8680948714464726,
"Albany, OR",2025-04-01,17.0,13.0,4.0,0.0,0.0,4.0,244.0,53.0,132474.0,1.8418708576777332,0.400078505970983,
"Albany, OR",2025-05-01,21.0,14.0,2.0,0.0,5.0,7.0,242.0,45.0,132474.0,1.8267735555656204,0.33968929752253274,
"Albany, OR",2025-06-01,12.0,12.0,0.0,0.0,0.0,0.0,211.0,37.0,132474.0,1.5927653728278757,0.2793000890740825,
"Albany, OR",2025-07-01,19.0,19.0,0.0,0.0,0.0,0.0,209.0,30.0,132474.0,1.577668070715763,0.22645953168168848,
"Albany, OR",2025-08-01,17.0,13.0,4.0,0.0,0.0,4.0,197.0,34.0,132474.0,1.4870842580430876,0.2566541359059136,
"Albuquerque, NM",2019-11-01,160.0,151.0,0.0,3.0,6.0,9.0,160.0,9.0,926303.0,0.17272965757424946,0.009716043238551533,
"Albuquerque, NM",2019-12-01,145.0,138.0,0.0,0.0,7.0,7.0,305.0,16.0,926303.0,0.329265909750913,0.017272965757424947,
"Albuquerque, NM",2020-01-01,199.0,190.0,0.0,3.0,6.0,9.0,504.0,25.0,926303.0,0.5440984213588859,0.026989008995976477,
"Albuquerque, NM",2020-02-01,204.0,199.0,0.0,0.0,5.0,5.0,708.0,30.0,926303.0,0.7643287347660539,0.03238681079517178,
"Albuquerque, NM",2020-03-01,191.0,184.0,0.0,0.0,7.0,7.0,899.0,37.0,926303.0,0.9705247634953141,0.03994373331404519,
"Albuquerque, NM",2020-04-01,117.0,109.0,0.0,3.0,5.0,8.0,1016.0,45.0,926303.0,1.096833325596484,0.04858021619275766,
"Albuquerque, NM",2020-05-01,109.0,104.0,0.0,0.0,5.0,5.0,1125.0,50.0,926303.0,1.2145054048189414,0.05397801799195295,
"Albuquerque, NM",2020-06-01,211.0,203.0,0.0,3.0,5.0,8.0,1336.0,58.0,926303.0,1.442292640744983,0.06261450087066543,
"Albuquerque, NM",2020-07-01,176.0,167.0,0.0,3.0,6.0,9.0,1512.0,67.0,926303.0,1.6322952640766575,0.07233054410921697,
"Albuquerque, NM",2020-08-01,151.0,143.0,0.0,3.0,5.0,8.0,1663.0,75.0,926303.0,1.7953088784123554,0.08096702698792944,
"Albuquerque, NM",2020-09-01,155.0,150.0,0.0,0.0,5.0,5.0,1818.0,80.0,926303.0,1.9626407341874095,0.08636482878712473,
"Albuquerque, NM",2020-10-01,182.0,174.0,0.0,3.0,5.0,8.0,2000.0,88.0,926303.0,2.1591207196781186,0.0950013116658372,
"Albuquerque, NM",2020-11-01,184.0,176.0,0.0,3.0,5.0,8.0,2024.0,87.0,926303.0,2.185030168314256,0.09392175130599816,
"Albuquerque, NM",2020-12-01,141.0,132.0,0.0,0.0,9.0,9.0,2020.0,89.0,926303.0,2.1807119268748996,0.09608087202567626,
"Albuquerque, NM",2021-01-01,168.0,161.0,0.0,0.0,7.0,7.0,1989.0,87.0,926303.0,2.1472455557198886,0.09392175130599816,
"Albuquerque, NM",2021-02-01,475.0,211.0,0.0,4.0,260.0,264.0,2260.0,346.0,926303.0,2.439806413236274,0.37352788450431446,
"Albuquerque, NM",2021-03-01,330.0,308.0,0.0,0.0,22.0,22.0,2399.0,361.0,926303.0,2.5898653032539025,0.3897212899019003,
"Albuquerque, NM",2021-04-01,392.0,340.0,0.0,20.0,32.0,52.0,2674.0,405.0,926303.0,2.886744402209644,0.437221945734819,
"Albuquerque, NM",2021-05-01,263.0,257.0,0.0,0.0,6.0,6.0,2828.0,406.0,926303.0,3.0529966976248595,0.438301506094658,
"Albuquerque, NM",2021-06-01,376.0,214.0,0.0,0.0,162.0,162.0,2993.0,560.0,926303.0,3.231124156998304,0.604553801509873,
"Albuquerque, NM",2021-07-01,456.0,167.0,0.0,0.0,289.0,289.0,3273.0,840.0,926303.0,3.5334010577532404,0.9068307022648097,
"Albuquerque, NM",2021-08-01,289.0,228.0,52.0,0.0,9.0,61.0,3411.0,893.0,926303.0,3.6823803874110306,0.9640474013362799,
"Albuquerque, NM",2021-09-01,356.0,197.0,0.0,0.0,159.0,159.0,3612.0,1047.0,926303.0,3.8993720197386814,1.130299696751495,
"Albuquerque, NM",2021-10-01,167.0,157.0,0.0,0.0,10.0,10.0,3597.0,1049.0,926303.0,3.883178614341096,1.132458817471173,
"Albuquerque, NM",2021-11-01,158.0,148.0,0.0,0.0,10.0,10.0,3571.0,1051.0,926303.0,3.85511004498528,1.134617938190851,
"Albuquerque, NM",2021-12-01,483.0,184.0,0.0,0.0,299.0,299.0,3913.0,1341.0,926303.0,4.2243196880502385,1.4476904425441783,
"Albuquerque, NM",2022-01-01,271.0,180.0,0.0,0.0,91.0,91.0,4016.0,1425.0,926303.0,4.335514405113662,1.5383735127706593,
"Albuquerque, NM",2022-02-01,199.0,189.0,0.0,0.0,10.0,10.0,3740.0,1171.0,926303.0,4.037555745798081,1.2641651813715382,
"Albuquerque, NM",2022-03-01,471.0,226.0,0.0,4.0,241.0,245.0,3881.0,1394.0,926303.0,4.189773756535389,1.5049071416156485,
"Albuquerque, NM",2022-04-01,474.0,214.0,0.0,0.0,260.0,260.0,3963.0,1602.0,926303.0,4.278297706042191,1.7294556964621728,
"Albuquerque, NM",2022-05-01,498.0,170.0,0.0,0.0,328.0,328.0,4198.0,1924.0,926303.0,4.53199439060437,2.07707413233035,
"Albuquerque, NM",2022-06-01,228.0,201.0,0.0,0.0,27.0,27.0,4050.0,1789.0,926303.0,4.37221945734819,1.9313334837520768,
"Albuquerque, NM",2022-07-01,161.0,153.0,0.0,0.0,8.0,8.0,3755.0,1508.0,926303.0,4.0537491511956665,1.6279770226373012,
"Albuquerque, NM",2022-08-01,115.0,107.0,0.0,0.0,8.0,8.0,3581.0,1455.0,926303.0,3.865905648583671,1.5707603235658312,
"Albuquerque, NM",2022-09-01,174.0,165.0,0.0,0.0,9.0,9.0,3399.0,1305.0,926303.0,3.6694256630929623,1.4088262695899723,
"Albuquerque, NM",2022-10-01,133.0,126.0,0.0,0.0,7.0,7.0,3365.0,1302.0,926303.0,3.632720610858434,1.405587588510455,
"Albuquerque, NM",2022-11-01,126.0,120.0,0.0,0.0,6.0,6.0,3333.0,1298.0,926303.0,3.598174679343584,1.4012693470710988,
"Albuquerque, NM",2022-12-01,139.0,83.0,0.0,3.0,53.0,56.0,2989.0,1055.0,926303.0,3.226805915558948,1.1389361796302073,
"Albuquerque, NM",2023-01-01,256.0,132.0,0.0,0.0,124.0,124.0,2974.0,1088.0,926303.0,3.210612510161362,1.1745616715048963,
"Albuquerque, NM",2023-02-01,118.0,109.0,0.0,0.0,9.0,9.0,2893.0,1087.0,926303.0,3.1231681210143982,1.1734821111450573,
