name,lat,lng,population
"Grapeville, PA",40.3253,-79.606,471
"Kiana, AK",66.9727,-160.4343,471
"Wellsburg, NY",42.0126,-76.7298,471
"Sparkman, AR",33.9172,-92.8501,471
"Whittier, AK",60.7852,-148.6455,471
"Bourneville, OH",39.2828,-83.1596,471
"Pajonal, PR",18.3847,-66.556,471
"Ellsworth, MN",43.5207,-96.0186,471
"Forestville, PA",40.6938,-76.2925,471
"Weekapaug, RI",41.3359,-71.7633,471
"Lexington, GA",33.8701,-83.1102,470
"Fargo, GA",30.6881,-82.5721,470
"Hornersville, MO",36.0403,-90.1156,470
"Ducktown, TN",35.036,-84.3848,470
"Washington Park, NC",35.5328,-77.0316,470
"Rebersburg, PA",40.9427,-77.4441,470
"Los Altos, TX",27.4904,-99.3858,470
"Dalton, NE",41.4083,-102.9708,470
"Michigantown, IN",40.3281,-86.3916,470
"Red Mesa, AZ",36.9664,-109.3828,470
"Helen, GA",34.7046,-83.7214,470
"Rancho Mesa Verde, AZ",32.5944,-114.6551,470
"Fair Play, MO",37.6331,-93.5769,470
"Boulder Flats, WY",42.9156,-108.7993,470
"Arnoldsville, GA",33.9103,-83.218,470
"Pink Hill, NC",35.0562,-77.7436,470
"Cape Colony, NC",36.0211,-76.5815,470
"Rouseville, PA",41.4704,-79.6847,470
"Grand Rivers, KY",37.005,-88.233,469
"Green Valley Farms, TX",26.1219,-97.561,469
"Morning Glory, TX",31.5648,-106.2089,469
"Dean, TX",33.9299,-98.3676,469
"Stanford, IL",40.4322,-89.2209,469
"Meadow Valley, CA",39.9323,-121.083,469
"Cairnbrook, PA",40.1246,-78.8189,469
"Miami, TX",35.6923,-100.6417,469
"Bolton, NC",34.3174,-78.3976,469
"Kimball, SD",43.7468,-98.9569,469
"Sanders, KY",38.6549,-84.9466,469
"Wheeler, OR",45.6873,-123.8871,469
"Center, MO",39.5096,-91.5291,469
"Alma, TX",32.2813,-96.5497,469
"Trenton, NE",40.1747,-101.0136,468
"Bunn, NC",35.9591,-78.252,468
"Mantoloking, NJ",40.0435,-74.0514,468
"Sportsmen Acres, OK",36.2458,-95.2517,468
"Ronda, NC",36.2217,-80.9431,468
"Newfolden, MN",48.3568,-96.3297,468
"Hookerton, NC",35.4228,-77.5893,468
"Allison, PA",39.9852,-79.8732,468
"Rosburg, WA",46.3076,-123.6345,468
"Napoleonville, LA",29.9384,-91.0263,468
"Garfield, AR",36.4555,-93.9757,468
"Grantfork, IL",38.8289,-89.6665,468
"Barnes Lake, MI",43.1792,-83.3002,468
"Elkton, TN",35.0627,-86.8957,468
"Cedar Grove, WV",38.2223,-81.4378,468
"Bonnie, IL",38.203,-88.9068,468
"Alexandria, OH",40.09,-82.6118,467
"Morgan Farm, TX",28.0055,-97.5535,467
"Cochrane, WI",44.2279,-91.838,467
"Bedias, TX",30.7792,-95.9469,467
"Perrinton, MI",43.1807,-84.6793,467
"St. Pierre, MT",48.2439,-109.8161,467
"Springdale, WA",48.0572,-117.7466,467
"Westport, OK",36.1942,-96.3362,467
"Reedsville, PA",40.6646,-77.593,467
"Cohasset, CA",39.9022,-121.7453,467
"Avinger, TX",32.898,-94.5533,467
"Bloomingdale, MI",42.3833,-85.959,467
"Beauregard, MS",31.721,-90.3859,467
"Harrod, OH",40.7074,-83.9213,467
"Angoon, AK",57.455,-134.4978,467
"St. Cloud, WI",43.8245,-88.1687,467
"Runville, PA",40.9567,-77.8332,467
"Fort Jennings, OH",40.9067,-84.2997,467
"Avoca, WI",43.1906,-90.326,467
"Prentice, WI",45.5409,-90.2897,466
"Pinehill, NM",34.8922,-108.4224,466
"Earling, IA",41.7763,-95.419,466
"Willernie, MN",45.0539,-92.9571,466
"Gauley Bridge, WV",38.1681,-81.2039,466
"Lewiston Woodville, NC",36.1141,-77.1811,466
"Delbarton, WV",37.7052,-82.186,466
"Miller, OH",38.5325,-82.3061,466
"Alma, MO",39.0964,-93.5478,466
"Towner, ND",48.3471,-100.407,466
"Glenburn, ND",48.5136,-101.2211,466
"New Stuyahok, AK",59.4762,-157.271,466
"Sulphur Springs, IN",39.9991,-85.4392,466
"Sandy Level, VA",36.5645,-79.7276,466
"Lucerne, WY",43.7136,-108.1873,466
"Plainview, AR",34.9899,-93.298,466
"Noblestown, PA",40.3955,-80.2019,466
"De Beque, CO",39.3105,-108.2049,466
"Axtell, KS",39.8711,-96.2566,466
"Hornbeck, LA",31.3266,-93.396,466
"Saint George, VT",44.377,-73.13,466
"Randolph, MN",44.526,-93.0198,465
"Briny Breezes, FL",26.509,-80.0542,465
"Byron, WY",44.7963,-108.5082,465
"Pierce, ID",46.4931,-115.7995,465
"Point Reyes Station, CA",38.0847,-122.8093,465
"Chesapeake Landing, MD",39.2697,-76.1584,465
"Pinecraft, FL",27.3229,-82.4999,465
"Sumner, GA",31.5103,-83.7369,465
"Salyer, CA",40.886,-123.5807,465
"Ocean Breeze, FL",27.2411,-80.2262,465
"Carlos, MN",45.9735,-95.2923,465
"Sunshine, NM",32.1344,-107.7838,465
"Wapella, IL",40.2218,-88.9612,465
"Lewis, IA",41.3064,-95.0842,465
"Mechanicsville, PA",40.6908,-76.1807,464
"Gillett, AR",34.1193,-91.3789,464
"Coalton, OH",39.1117,-82.6109,464
"Pinson, TN",35.4818,-88.7306,464
"Lafitte, LA",29.6957,-90.0995,464
"Wintergreen, VA",37.9161,-78.9382,464
"Hume, IL",39.7981,-87.8686,464
"Gambell, AK",63.7538,-171.6881,464
"Chevak, AK",61.5295,-165.5941,464
"Trenton, ND",48.07,-103.8429,464
"Oakfield, ME",46.102,-68.1518,464
"Fifty Lakes, MN",46.7618,-94.0898,463
"Gilman, WI",45.1662,-90.8072,463
"Stanford, IN",39.0898,-86.6667,463
"Hope, KS",38.6912,-97.0765,463
"Holt, MO",39.4552,-94.3371,463
"Pineville, WV",37.5846,-81.5355,463
"Sardis, TN",35.4424,-88.2913,463
"Echo, OR",45.7431,-119.1917,463
"Rifton, NY",41.8297,-74.038,462
"Brandon, MN",45.9663,-95.5946,462
"Platea, PA",41.951,-80.3304,462
"Oak Park, GA",32.3822,-82.3153,462
"Black, AL",31.0099,-85.744,462
"Greenville, MO",37.1284,-90.4472,462
"Jasper, AR",36.0124,-93.1874,462
"Groom, TX",35.205,-101.1071,462
"Camargo, IL",39.7991,-88.1671,462
"Hampton, FL",29.8643,-82.138,462
"Shishmaref, AK",66.2372,-166.1027,462
"Mount Savage, MD",39.6966,-78.8768,462
"Prairie Farm, WI",45.2368,-91.9804,462
"Mamanasco Lake, CT",41.3189,-73.5253,462
"Tipton, PA",40.6374,-78.2948,462
"Kwigillingok, AK",59.8767,-163.1715,461
"Adell, WI",43.6212,-87.9482,461
"Naplate, IL",41.3316,-88.8802,461
"LeRoy, KS",38.0863,-95.6331,461
"Orland, IN",41.7305,-85.1722,461
"Strathmoor Manor, KY",38.219,-85.6836,460
"Roeville, FL",30.6836,-86.9927,460
"Indianola, NE",40.2346,-100.4198,460
"Bellwood, NE",41.3418,-97.2398,460
"Crystal Lakes, MO",39.3606,-94.1874,460
"Society Hill, SC",34.5098,-79.8539,460
"Pitkin, LA",30.9344,-92.9267,460
"Gordon, TX",32.5455,-98.3672,460
"Keams Canyon, AZ",35.8229,-110.2011,460
"Urbanna, VA",37.6395,-76.5747,460
"Bloxom, VA",37.8292,-75.6214,459
"Kandiyohi, MN",45.1315,-94.9328,459
"New Augusta, MS",31.2036,-89.0272,459
"Westcliffe, CO",38.1339,-105.4654,459
"Chiloquin, OR",42.5764,-121.8677,459
"Neshkoro, WI",43.9649,-89.2159,459
"Asher, OK",34.9884,-96.9254,459
"Bangor, CA",39.3761,-121.4117,459
"Bradenville, PA",40.3236,-79.3403,459
"Rome, PA",41.8574,-76.3415,459
"Fort Gay, WV",38.1201,-82.595,459
"Coupland, TX",30.4568,-97.3979,459
"Kimmell, IN",41.3949,-85.5487,459
"Hillsville, PA",41.0078,-80.4967,459
"La Madera, NM",35.2345,-106.334,459
"Dudleyville, AZ",32.9127,-110.7345,458
"Summerville, PA",41.1163,-79.188,458
"Biggers, AR",36.3319,-90.8052,458
"Ramah, NM",35.1263,-108.5063,458
"Naknek, AK",58.7847,-156.8966,458
"Draper, VA",37.0012,-80.7372,458
"San Perlita, TX",26.501,-97.6397,457
"Eakly, OK",35.3055,-98.556,457
"Long Branch, PA",40.0984,-79.8801,457
"Ferndale, FL",28.622,-81.7014,457
"Brunson, SC",32.9241,-81.1886,457
"Cunningham, KS",37.6447,-98.4312,457
"Cedar Creek, AZ",33.903,-110.1929,457
"Connecticut Farms, NJ",40.693,-74.2716,457
"Sardis, OH",39.6266,-80.9059,457
"Desert Shores, CA",33.4041,-116.0394,457
"North Creek, NY",43.6923,-73.9835,457
"Tacna, AZ",32.7004,-113.9618,457
"Cushman, AR",35.8658,-91.7782,456
"Bridgewater, SD",43.5502,-97.4984,456
"Red River, NM",36.7041,-105.4064,456
"Carter Springs, NV",38.8619,-119.6413,456
"Houston, DE",38.9174,-75.5039,456
"Eminence, MO",37.1509,-91.3586,456
"Shiloh, AL",34.4604,-85.8767,456
"Brady, NE",41.0223,-100.3676,456
"Klickitat, WA",45.818,-121.1626,456
"Millingport, NC",35.3763,-80.3113,455
"Moran, KS",37.9166,-95.1716,455
"Dupont City, WV",38.2657,-81.5691,455
"German Valley, IL",42.2143,-89.4844,455
"Willow Lake, SD",44.6279,-97.6386,455
"Wardell, MO",36.3539,-89.817,455
"Weston, PA",40.9428,-76.14,455
"Ghent, MN",44.5116,-95.8926,455
"Lyons, TX",30.3985,-96.5499,454
"Thayer, KS",37.4851,-95.4845,454
"Novinger, MO",40.2341,-92.7066,454
"Otterville, MO",38.703,-93.0027,454
"Fruitvale, TX",32.6834,-95.8036,454
"Bazine, KS",38.4462,-99.693,454
"Azure, MT",48.305,-109.8073,454
"Canova, NM",36.1649,-105.9857,454
"Ironville, KY",38.4562,-82.6978,454
"Rose Creek, MN",43.6045,-92.8289,453
"Clifton, KS",39.5682,-97.2808,453
"Bussey, IA",41.2054,-92.8843,453
"Branson West, MO",36.7023,-93.3779,453
"Williams Creek, IN",39.9001,-86.1502,453
"Sigurd, UT",38.8494,-111.968,453
"Rock Ridge, CT",41.0345,-73.6484,453
"Browns Valley, MN",45.5947,-96.8327,453
"New Auburn, MN",44.6728,-94.232,453
"Hatton, WA",46.7735,-118.8277,453
"Centenary, SC",34.0258,-79.3524,453
"New Era, MI",43.5595,-86.3477,453
"Edgington, IL",41.3869,-90.7637,453
"Walland, TN",35.732,-83.8069,453
"Cochiti Lake, NM",35.6478,-106.3425,453
"Fromberg, MT",45.392,-108.9065,452
"Nevis, MN",46.9646,-94.8423,452
"Wilburton Number One, PA",40.8127,-76.3931,452
"Diablock, KY",37.2295,-83.1709,452
"Riverside, WA",48.5048,-119.51,452
"Clermont, IA",42.9999,-91.6523,452
"Arlington, IA",42.7488,-91.671,452
"Rough Rock, AZ",36.4106,-109.8691,452
"Highland Haven, TX",30.6074,-98.3951,452
"Fort Cobb, OK",35.1042,-98.4416,452
"Saltillo, PA",40.2117,-78.0062,452
"Oberlin, PA",40.2398,-76.8155,452
"Falls Village, CT",41.9576,-73.3561,452
"Keene, CA",35.2335,-118.6098,452
"Fort Wingate, NM",35.4708,-108.5439,451
"Calumet, OK",35.6014,-98.1248,451
"Milton, IA",40.6715,-92.1619,451
"Cameron, SC",33.558,-80.715,451
"Green Camp, OH",40.5322,-83.2077,451
"Ojo Encino, NM",35.9525,-107.3445,451
"Iuka, IL",38.6181,-88.7881,451
"Nenahnezad, NM",36.7354,-108.4252,451
"Gates, OR",44.7561,-122.4201,451
"Troutville, VA",37.4168,-79.8779,451
"Racine, WV",38.1398,-81.654,451
"Leigh, NE",41.7023,-97.2398,451
"Crescent City, IL",40.7716,-87.8564,450
"Lake Arthur Estates, PA",40.9616,-80.1483,450
"St. Paul, OR",45.2123,-122.9772,450
"Huntsville, OH",40.4425,-83.8043,450
"Chase Crossing, VA",37.7604,-75.6658,450
"Joffre, PA",40.3809,-80.3532,450
"Sacaton Flats Village, AZ",33.0559,-111.659,450
"Caldwell, AR",35.0788,-90.8135,449
"Hammon, OK",35.6323,-99.3832,449
"Murray, NE",40.9163,-95.9267,449
"Chacra, CO",39.577,-107.451,449
"Lucas, KS",39.0587,-98.5378,449
"Thornton, TX",31.4111,-96.5738,449
"Spokane, LA",31.713,-91.4453,449
"La Liga, PR",18.2894,-66.0508,449
"Prairieton, IN",39.37,-87.4745,449
"Shady Grove, OK",35.9485,-95.0952,449
"Kapowsin, WA",46.9727,-122.2273,449
"Wimer, OR",42.5446,-123.148,449
"Cowiche, WA",46.6719,-120.712,449
"Macdona, TX",29.3205,-98.6973,449
"Green Lane, PA",40.3363,-75.4709,449
"Fossil, OR",44.9981,-120.2146,448
"Maynard, IA",42.7738,-91.8774,448
"Mannsville, NY",43.7158,-76.0649,448
"Bokoshe, OK",35.1904,-94.7903,448
"Thompson, IA",43.37,-93.7747,448
"Dodge, NE",41.7218,-96.8804,448
"La Pica, PR",18.4652,-66.8619,448
"Ravenden, AR",36.2417,-91.2511,448
"Valley Grove, WV",40.0901,-80.5691,448
"Albion, WA",46.7916,-117.2511,448
"Bixby, TX",26.14,-97.8562,448
"Paloma, CA",38.2594,-120.7633,448
"Benton, MS",32.823,-90.2634,448
"Whittemore, MI",44.2337,-83.8033,447
"Almena, KS",39.8913,-99.7097,447
"Norbourne Estates, KY",38.2466,-85.6465,447
"Nances Creek, AL",33.8588,-85.6733,447
"Chase, KS",38.3551,-98.3489,447
"Glenbeulah, WI",43.7982,-88.0464,447
"Hamburg, OH",39.6519,-82.6608,447
"Sidell, IL",39.9097,-87.8236,447
"Altona, IN",41.3521,-85.1525,447
"Oxford Junction, IA",41.9838,-90.9544,447
"Thayer, IN",41.1734,-87.3336,447
"Melfa, VA",37.6489,-75.7407,447
"James Town, WY",41.5648,-109.5383,447
"Empire, GA",32.3394,-83.295,447
"Allen, NE",42.4144,-96.8431,447
"Fontana, KS",38.4239,-94.8441,447
"East Point, AL",34.1857,-86.7928,447
"Caroline, WI",44.722,-88.8948,447
"Oldwick, NJ",40.67,-74.7443,446
"Colt, AR",35.1329,-90.8129,446
"Little Mountain, SC",34.1968,-81.4124,446
"Manorville, PA",40.7879,-79.5205,446
"Littleton, NC",36.4343,-77.911,446
"Harrington, WA",47.4803,-118.2554,446
"Palmer, NE",41.2224,-98.2599,446
"Ewing, MO",40.0088,-91.7147,446
"Clarksville, MO",39.3693,-90.9049,446
"Lakeview, NE",41.4998,-97.3775,446
"Jayton, TX",33.2502,-100.5748,446
"Turkey, NC",34.995,-78.1841,446
"Lipan, TX",32.5187,-98.047,446
"Wheatley, AR",34.9212,-91.1063,446
"Minocqua, WI",45.8795,-89.7037,446
"Morgan, TX",32.0155,-97.6061,446
"Bowerston, OH",40.4273,-81.1874,446
"Jefferson City, MT",46.3779,-112.0305,446
"Lake Holiday Hideaway, IN",39.996,-87.3067,445
"Erskine, MN",47.6651,-96.0139,445
"Bruceville, IN",38.758,-87.4154,445
"Fire Island, NY",40.6781,-73.0709,445
"Pantego, NC",35.5874,-76.6594,445
"Hulbert, OK",35.9316,-95.1454,445
"Hyden, KY",37.162,-83.378,445
"D'Lo, MS",31.9869,-89.9011,445
"Hulett, WY",44.6829,-104.5982,445
"Burnside, AZ",35.7534,-109.6247,445
"Liverpool, TX",29.3018,-95.2746,445
"Portage, OH",41.3232,-83.6468,445
"New Alexandria, PA",40.3945,-79.4175,445
"Butte Falls, OR",42.5414,-122.5691,445
"Glencoe, OK",36.2318,-96.9313,445
"Weston, OR",45.8165,-118.4258,445
"Felicity, OH",38.8387,-84.0986,445
"Big Piney, WY",42.5401,-110.1193,445
"Thornburg, PA",40.4346,-80.0841,444
"Caledonia, OH",40.6364,-82.9695,444
"Louin, MS",32.0722,-89.2627,444
"Titanic, OK",35.8889,-94.7434,444
"Batavia, AR",36.2498,-93.216,444
"Okay, OK",35.8545,-95.3141,444
"Hildreth, NE",40.3378,-99.0458,444
"Harrison, GA",32.8263,-82.7258,444
"Nankin, OH",40.914,-82.2856,444
"Clearfield, IA",40.8028,-94.4836,444
"Kent Narrows, MD",38.9703,-76.2384,444
"Collbran, CO",39.24,-107.9635,444
"Berthold, ND",48.317,-101.7478,444
"Trimble, OH",39.4859,-82.08,444
"Topsail Beach, NC",34.3744,-77.632,444
"Long, OK",35.4993,-94.547,444
"Holden, UT",39.1003,-112.2705,443
"Salado, AR",35.6954,-91.5923,443
"Oakwood, OH",41.0927,-84.3747,443
"Annapolis, MO",37.3605,-90.6975,443
"Noble, LA",31.6899,-93.6832,443
"Lefors, TX",35.4396,-100.804,443
"Vermillion, MN",44.6736,-92.9643,443
"Gatewood, WV",38.0052,-81.0663,443
"Verona, MO",36.9631,-93.7936,443
"Allensworth, CA",35.85,-119.3892,443
"Oahe Acres, SD",44.4648,-100.3449,443
"Naytahwaush, MN",47.2703,-95.6335,443
"Wyandotte, OK",36.8019,-94.7244,443
"Aguilar, CO",37.4036,-104.655,442
"Bowdle, SD",45.4512,-99.6565,442
"Howard, OH",40.4092,-82.3275,442
"Beckwourth, CA",39.8485,-120.4111,442
"Hartford, KS",38.3084,-95.9566,442
"Elmore, MN",43.5063,-94.0883,442
"Center Point, IN",39.4154,-87.0752,442
"Montrose, MO",38.2586,-93.9827,442
"Daisy, GA",32.151,-81.8362,442
"Elkhart, IL",40.0136,-89.4727,442
"Hatfield, IN",37.903,-87.2219,442
"Copalis Beach, WA",47.1205,-124.1721,442
"Sugarloaf, CO",40.0189,-105.4078,442
"Leslie, AR",35.8294,-92.5563,442
"Carlisle, OK",35.5042,-95.0323,442
"South Shaftsbury, VT",42.9411,-73.202,442
"Dugway, UT",40.2307,-112.7541,441
"Emmet, AR",33.7227,-93.4658,441
"Scales Mound, IL",42.475,-90.2525,441
"Portia, AR",36.0848,-91.0711,441
"Calypso, NC",35.1545,-78.1046,441
"Wilmot, SD",45.4091,-96.8546,441
"Hartsburg, IL",40.2505,-89.4411,441
"Stanley, KY",37.8183,-87.2452,441
"Chrisney, IN",38.0097,-87.0316,441
"Junction City, LA",33.0073,-92.7224,441
"Ewing, VA",36.6381,-83.4291,441
"Jacona, NM",35.8887,-106.0386,441
"New Richmond, IN",40.1942,-86.9779,441
"Bogue Chitto, MS",32.8338,-88.9189,441
"Olive Branch, IL",37.1757,-89.3525,441
"Lemon Cove, CA",36.3809,-119.0284,441
"Warriors Mark, PA",40.7028,-78.1313,440
"Paw Paw, WV",39.5313,-78.4553,440
"Traskwood, AR",34.4533,-92.6642,440
"Conesville, IA",41.3795,-91.3486,440
"Sea Ranch Lakes, FL",26.2007,-80.0981,440
"Stringtown, OK",34.4701,-96.0549,440
"Tees Toh, AZ",35.4849,-110.3989,440
"Ashley, MI",43.1873,-84.4762,440
"Oak Hill, MI",44.2197,-86.3031,440
"Brewster, KS",39.3631,-101.3771,440
"Eldora, CO",39.9536,-105.578,440
"Mapleville, MD",39.5358,-77.6463,440
"Danby, NY",42.3567,-76.4817,440
"Sterling, MI",44.0325,-84.0194,439
"Forsan, TX",32.1104,-101.3668,439
"Hancock, WI",44.1333,-89.5209,439
"Whitesburg, GA",33.4928,-84.9137,439
"Kidder, MO",39.7822,-94.1023,439
"Marston, MO",36.5177,-89.6063,439
"Atlanta, MO",39.8986,-92.48,439
"White City, KS",38.7938,-96.7349,439
"New Kingstown, PA",40.2311,-77.0728,439
"Lake Arthur, NM",32.9994,-104.3637,438
"Kellogg, MN",44.3074,-91.9989,438
"Ruma, IL",38.1306,-90.0004,438
"Victor, CA",38.1385,-121.1987,438
"Wilmot, AR",33.0588,-91.5749,438
"Delaware, IN",39.1478,-85.2072,438
"Carlisle, SC",34.5921,-81.4645,438
"Joiner, AR",35.5054,-90.1501,438
"White, SD",44.4359,-96.646,438
"Springboro, PA",41.8006,-80.3717,438
"Dushore, PA",41.525,-76.3987,438
"Grandview, IA",41.2771,-91.188,438
"Lone Wolf, OK",34.9904,-99.2456,437
"Underwood, MN",46.2869,-95.8722,437
"Green Isle, MN",44.6804,-94.0052,437
"Lyman, WA",48.523,-122.0634,437
"Monument, NM",32.6243,-103.2776,437
"Valley Acres, CA",35.2087,-119.4106,437
"Andersonville, OH",39.4338,-83.019,437
"Freeville, NY",42.5114,-76.3457,437
"Snydertown, PA",40.9872,-77.5994,437
"Elizabeth, LA",30.867,-92.7987,437
"Millburg, MI",42.1236,-86.3466,437
"Rock Mills, AL",33.1563,-85.2862,437
"Peachland, NC",34.9931,-80.266,437
"Lavelle, PA",40.7623,-76.3869,437
"Linville, NC",36.0674,-81.8715,437
"El Veintiseis, PR",18.4394,-66.2035,437
"Mount Vernon, SD",43.7127,-98.2612,437
"Center, IN",40.4368,-86.0596,436
"Webberville, TX",30.226,-97.4995,436
"Wahpeton, IA",43.3742,-95.1744,436
"Breda, IA",42.184,-94.975,436
"Lewistown, MO",40.0848,-91.8136,436
"Accident, MD",39.6257,-79.32,436
"Dillard, OR",43.1082,-123.4262,436
"Binger, OK",35.3097,-98.343,436
"Stirling City, CA",39.9064,-121.5361,436
"Iberia, OH",40.6747,-82.8403,436
"Montross, VA",38.0941,-76.8229,436
"Wellington, KY",38.2167,-85.6703,436
"Atlantic, VA",37.9023,-75.5058,436
"Finley Point, MT",47.7464,-114.0666,436
"York, AZ",32.9175,-109.196,436
"Millwood, PA",40.3504,-79.2853,436
"Cecil, GA",31.0466,-83.3906,435
"Chewey, OK",36.121,-94.7492,435
"Orient, OR",45.4691,-122.3545,435
"Sextonville, WI",43.2795,-90.2924,435
"Silver City, IA",41.1116,-95.6381,435
"Twin Creeks, MT",46.9106,-113.7267,435
"South Royalton, VT",43.8123,-72.5155,435
"Cazadero, CA",38.5265,-123.0978,435
"Potts Camp, MS",34.6492,-89.3065,435
"Texhoma, TX",36.4937,-101.7937,435
"Scipio, UT",39.249,-112.1045,435
"Marshallberg, NC",34.7265,-76.515,435
"Bootjack, CA",37.4673,-119.8852,435
"Morven, NC",34.8643,-80.0,435
"McCallsburg, IA",42.1648,-93.3906,435
"Bitter Springs, AZ",36.6118,-111.6475,435
"Katie, OK",34.5832,-97.3389,434
"Westfir, OR",43.7579,-122.5097,434
"Scranton, IA",42.0192,-94.5492,434
"Greeley Center, NE",41.5483,-98.5305,434
"Stewartsville, VA",37.265,-79.7899,434
"Otis, KS",38.5347,-99.0533,434
"Prichard, WV",38.2362,-82.6028,434
"Soudan, MN",47.813,-92.2356,434
"Springfield, SC",33.4967,-81.2795,434
"Claflin, KS",38.5246,-98.5367,434
"Lindisfarne, MT",47.8042,-114.2121,434
"Valle Vista, TX",26.316,-98.6547,434
"Verden, OK",35.0833,-98.0863,433
"San Mar, MD",39.5521,-77.641,433
"Choctaw, LA",29.8457,-90.7238,433
"Turpin, OK",36.8705,-100.8825,433
"Michiana Shores, IN",41.7564,-86.8181,433
"Derby, OH",39.764,-83.2068,433
"Orbisonia, PA",40.2429,-77.893,433
"Lafe, AR",36.2092,-90.5043,433
"Elmo, UT",39.3877,-110.8156,433
"Lakewood Shores, IL",41.28,-88.1443,433
"Assaria, KS",38.6802,-97.604,433
"Carsonville, MI",43.4257,-82.673,433
"Miltona, MN",46.0462,-95.2932,433
"Eagletown, OK",34.0417,-94.57,433
"Troxelville, PA",40.8075,-77.206,433
"Swall Meadows, CA",37.5061,-118.6426,433
"Deerfield Street, NJ",39.5212,-75.2421,433
"Kerr, MT",47.6771,-114.1873,432
"Franklintown, PA",40.0761,-77.0296,432
"Lemitar, NM",34.1551,-106.9122,432
"Oklee, MN",47.8387,-95.8496,432
"North Springfield, VT",43.3304,-72.5277,432
"Carnelian Bay, CA",39.2336,-120.0764,432
"Marquette, IA",43.0443,-91.192,432
"Martelle, IA",42.0204,-91.3578,432
"Pinal, AZ",33.3802,-110.7572,432
"Morton, MN",44.5534,-94.985,432
"Galva, IA",42.5057,-95.418,432
"Bryce, AZ",32.9258,-109.8229,432
"Prairie du Rocher, IL",38.0816,-90.0977,432
"New Washington, IN",38.5656,-85.5461,432
"Tecolotito, NM",35.2307,-105.1631,432
"Bethel, DE",38.5711,-75.6195,431
"Vail, IA",42.0597,-95.2005,431
"Bowman, TN",36.0586,-85.0305,431
"Charlotte, IA",41.9621,-90.4682,431
"Neeses, SC",33.5365,-81.1236,431
"Farmington, WV",39.5119,-80.2515,431
"Lobo Canyon, NM",35.2238,-107.7209,431
"Prattsville, AR",34.3172,-92.5429,431
"Slaughter Beach, DE",38.915,-75.309,431
"Villa Pancho, TX",25.8844,-97.4157,431
"Circleville, UT",38.1684,-112.2716,431
"Waveland, IN",39.8775,-87.0456,431
"Kelayres, PA",40.9007,-76.0045,431
"West Waynesburg, PA",39.9,-80.2007,431
"Grand View, ID",42.9839,-116.0917,431
"McGregor, MN",46.6087,-93.3055,431
"Barnardsville, NC",35.7819,-82.4556,431
"Big Lake, IN",41.2742,-85.4993,430
"Bigfork, MN",47.7473,-93.6525,430
"Rosholt, SD",45.8662,-96.7318,430
"Lovingston, VA",37.7605,-78.8688,430
"Valley Falls, NY",42.9006,-73.5627,430
"Broad Top City, PA",40.2012,-78.1405,430
"Tolani Lake, AZ",35.431,-110.8431,430
"Depauville, NY",44.1425,-76.0452,430
"Otwell, IN",38.4565,-87.0959,430
"Portland, AR",33.2379,-91.5109,430
"Indian Field, CT",41.0218,-73.6071,430
"Terry, MT",46.7921,-105.3125,430
"Edison, CA",35.3473,-118.8698,430
"Lunenburg, VT",44.457,-71.6803,430
"Big Stone Gap East, VA",36.8785,-82.7444,430
"Pelham, TN",35.3342,-85.8703,429
"Arrey, NM",32.8472,-107.3204,429
"Alpena, AR",36.2897,-93.3037,429
"Garrett, PA",39.8643,-79.0619,429
"Mount Vernon, OR",44.4169,-119.1132,429
"Bliss, NY",42.5801,-78.2538,429
"Cleveland, UT",39.3494,-110.8556,429
"Cochranville, PA",39.8905,-75.9241,429
"Veblen, SD",45.862,-97.2869,428
"Grimesland, NC",35.5685,-77.2025,428
"Herman, MN",45.8105,-96.1414,428
"Charlton Heights, WV",38.1255,-81.2333,428
"Hazel, KY",36.5055,-88.3253,428
"Polo, MO",39.5495,-94.0395,428
"Malcolm, NE",40.909,-96.8658,428
"Ashley, IL",38.3288,-89.1893,428
"Mattawamkeag, ME",45.5177,-68.3523,428
"Kadoka, SD",43.8325,-101.5081,427
"Summersville, MO",37.1785,-91.6576,427
"Blanco, NM",36.7406,-107.806,427
"Provencal, LA",31.6547,-93.1999,427
"Ramona, SD",44.1199,-97.2154,427
"Old Green, OK",35.9844,-94.6039,427
"Eustis, NE",40.6645,-100.0296,427
"Cook, MN",47.8412,-92.6887,427
"La Tina Ranch, TX",26.2031,-97.4764,427
"Little River, KS",38.3983,-98.0149,427
"Nunn, CO",40.7137,-104.7889,427
"Wilkinson, IN",39.8857,-85.6086,427
"Chokio, MN",45.5731,-96.1742,427
"Chain-O-Lakes, IN",41.7084,-86.38,427
"Tower, MN",47.8104,-92.2806,427
"Cordova, MD",38.868,-75.9989,427
"Websterville, VT",44.1619,-72.4733,427
"Wyoming, NY",42.8241,-78.0842,427
"Tesuque Pueblo, NM",35.809,-105.9752,427
"The Escape, PA",41.3654,-75.3087,426
"Double Horn, TX",30.4961,-98.217,426
"Marshall, AK",61.8753,-162.0487,426
"Eolia, MO",39.2388,-91.012,426
"Amo, IN",39.6888,-86.6126,426
"Winterstown, PA",39.8408,-76.6175,426
